Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
5553;-4.92;0.88;8.27;-0.08;0.35;-0.47;-13.09;5.11;-6.37
5561;-5.12;0.65;8.26;-0.08;0.35;-0.47;-22.26;7.07;-9.87
5570;-5.02;0.45;8.17;-0.08;0.35;-0.46;-23.17;6.93;-10.15
5579;-5.04;0.21;8.12;-0.08;0.35;-0.46;-17.50;4.34;-7.63
5588;-5.02;0.19;8.30;-0.08;0.35;-0.46;-8.47;2.24;-4.20
5597;-4.97;0.29;8.23;-0.08;0.34;-0.48;-0.14;0.21;0.07
5606;-5.05;0.50;8.24;-0.08;0.34;-0.48;4.48;-0.28;3.71
5614;-5.00;0.63;8.24;-0.08;0.34;-0.48;5.88;0.42;4.20
5623;-5.01;0.70;8.36;-0.09;0.34;-0.48;2.45;0.77;2.66
5632;-5.06;0.73;8.10;-0.09;0.34;-0.48;-0.35;0.70;0.91
5641;-5.04;0.55;8.08;-0.09;0.34;-0.48;-0.84;-0.49;0.00
5649;-4.96;0.57;8.23;-0.08;0.34;-0.48;-0.70;-0.98;0.00
5658;-5.02;0.60;8.30;-0.08;0.34;-0.48;-0.70;-1.05;0.21
5667;-5.05;0.63;8.21;-0.08;0.34;-0.48;-1.19;-0.14;-0.42
5676;-5.00;0.62;8.19;-0.07;0.35;-0.47;-1.61;0.14;-0.42
5685;-5.07;0.54;8.30;-0.07;0.35;-0.47;-0.49;0.63;-0.14
5693;-5.11;0.54;8.30;-0.07;0.35;-0.47;0.63;0.56;0.21
5702;-5.12;0.49;8.20;-0.08;0.34;-0.47;1.26;0.21;0.84
5711;-5.11;0.55;8.23;-0.08;0.34;-0.47;1.75;0.77;0.77
5720;-5.12;0.62;8.38;-0.08;0.34;-0.47;-0.77;1.89;0.28
5728;-5.13;0.64;8.25;-0.08;0.35;-0.46;-3.78;3.08;-1.05
5737;-4.95;0.70;8.16;-0.08;0.35;-0.46;-5.25;3.64;-2.03
5746;-5.02;0.65;8.21;-0.08;0.35;-0.46;-5.39;3.92;-2.73
5755;-5.03;0.87;8.15;-0.08;0.34;-0.47;-4.62;4.13;-3.29
5763;-4.92;0.59;8.25;-0.08;0.34;-0.47;-6.51;3.71;-4.34
5772;-5.04;0.50;8.25;-0.08;0.34;-0.47;-7.42;3.71;-3.71
5781;-5.00;0.55;8.10;-0.08;0.34;-0.47;-4.06;1.61;-1.82
5790;-4.88;0.39;8.16;-0.08;0.34;-0.47;0.00;-0.21;1.05
5798;-5.08;0.62;8.41;-0.08;0.34;-0.47;3.57;-1.61;3.08
5807;-4.92;0.73;8.45;-0.08;0.33;-0.47;4.13;-1.47;3.50
5816;-4.97;0.74;8.37;-0.08;0.33;-0.47;2.24;-0.70;2.24
5825;-5.05;0.82;8.32;-0.08;0.34;-0.48;0.21;-0.14;0.63
5834;-5.00;0.67;8.20;-0.08;0.34;-0.48;-2.66;0.14;-0.91
5842;-5.08;0.79;8.21;-0.08;0.34;-0.48;-4.20;0.28;-1.75
5851;-4.99;0.58;8.31;-0.08;0.33;-0.46;-5.18;0.84;-1.61
5860;-5.01;0.53;8.32;-0.08;0.33;-0.46;-4.13;0.49;-1.54
5869;-4.99;0.66;8.36;-0.08;0.33;-0.46;-2.03;0.77;-0.49
5878;-4.96;0.68;8.38;-0.07;0.33;-0.48;-0.28;0.56;0.21
5886;-5.01;0.57;8.30;-0.07;0.33;-0.48;2.31;0.42;1.33
5895;-4.98;0.60;8.31;-0.07;0.33;-0.48;4.90;0.07;1.75
5904;-5.02;0.62;8.31;-0.08;0.34;-0.48;6.02;-0.98;2.66
5913;-5.02;0.58;8.18;-0.08;0.34;-0.48;5.74;-1.61;3.29
5922;-4.98;0.74;8.23;-0.08;0.34;-0.48;3.50;-1.40;2.24
5930;-4.81;0.81;8.08;-0.08;0.34;-0.48;-1.47;-1.12;0.07
5939;-4.84;0.80;8.12;-0.08;0.34;-0.48;-5.39;0.00;-1.47
5948;-4.89;0.73;8.20;-0.08;0.34;-0.48;-8.05;0.21;-2.59
5957;-5.00;0.65;8.35;-0.08;0.34;-0.47;-6.51;-0.28;-2.66
5966;-4.98;0.68;8.51;-0.08;0.34;-0.47;-3.50;-0.21;-1.33
5975;-4.93;0.65;8.53;-0.08;0.34;-0.47;0.07;0.84;-0.63
5983;-5.01;0.68;8.56;-0.08;0.34;-0.49;2.03;1.33;-0.07
5992;-5.04;0.68;8.31;-0.08;0.34;-0.49;2.94;2.24;0.00
6001;-4.84;0.72;8.33;-0.08;0.34;-0.49;1.40;2.59;-1.26
6010;-4.98;0.67;8.25;-0.08;0.35;-0.48;-2.66;1.89;-2.38
6018;-5.00;0.65;8.04;-0.08;0.35;-0.48;-5.04;1.82;-3.22
6027;-4.99;0.67;8.17;-0.08;0.35;-0.48;-6.58;1.26;-4.41
6036;-5.00;0.75;8.23;-0.07;0.34;-0.49;-8.61;2.17;-5.11
6045;-4.89;0.67;8.39;-0.07;0.34;-0.49;-12.74;3.50;-5.67
6054;-4.90;0.46;8.22;-0.07;0.34;-0.49;-11.76;3.50;-5.11
6062;-5.00;0.41;8.23;-0.08;0.34;-0.48;-7.91;2.10;-3.15
6071;-4.92;0.46;8.27;-0.08;0.34;-0.48;-1.89;-0.07;0.35
6080;-5.01;0.52;8.28;-0.08;0.34;-0.48;4.48;-1.47;3.71
6089;-4.89;0.80;8.31;-0.08;0.34;-0.48;6.72;-1.89;4.13
6097;-4.90;0.82;8.25;-0.08;0.34;-0.48;4.34;-0.91;3.15
6106;-4.84;0.88;8.11;-0.08;0.34;-0.48;-0.07;0.28;1.05
6115;-4.79;0.84;8.20;-0.07;0.33;-0.48;-4.48;0.70;-1.05
6124;-4.87;0.72;8.29;-0.07;0.33;-0.48;-5.11;0.98;-1.89
6132;-4.85;0.70;8.38;-0.07;0.33;-0.48;-4.06;1.12;-1.54
6141;-4.99;0.74;8.28;-0.08;0.33;-0.47;-3.01;0.63;-1.12
6150;-4.85;0.82;8.27;-0.08;0.33;-0.47;-2.31;-0.21;-0.49
6159;-4.89;0.73;8.26;-0.07;0.34;-0.48;-1.12;-0.77;-0.14
6168;-4.94;0.68;8.33;-0.07;0.34;-0.48;-0.63;-1.82;0.21
6176;-5.03;0.77;8.35;-0.07;0.34;-0.48;1.33;-1.61;1.40
6185;-4.95;0.78;8.38;-0.08;0.33;-0.47;2.87;-1.68;2.10
6194;-4.96;0.74;8.40;-0.08;0.33;-0.47;3.29;-1.19;1.82
6203;-5.03;0.86;8.33;-0.08;0.33;-0.47;1.19;-0.07;0.56
6212;-4.92;0.81;8.32;-0.08;0.33;-0.46;-2.38;-0.21;-0.49
6220;-4.97;0.70;8.25;-0.08;0.33;-0.46;-3.57;0.21;-1.26
6229;-5.08;0.74;8.41;-0.08;0.33;-0.46;-4.62;-0.14;-2.10
6238;-4.96;0.70;8.42;-0.07;0.33;-0.47;-5.74;0.00;-1.54
6247;-4.92;0.62;8.46;-0.07;0.33;-0.47;-3.50;0.21;-1.19
6255;-4.89;0.73;8.45;-0.07;0.33;-0.47;-0.49;-0.14;-0.35
6264;-5.00;0.70;8.39;-0.06;0.33;-0.46;1.96;0.14;1.26
6273;-5.05;0.75;8.46;-0.06;0.33;-0.46;2.94;-0.07;2.10
6282;-4.93;0.73;8.36;-0.06;0.33;-0.46;2.87;0.00;1.89
6291;-4.95;0.98;8.33;-0.09;0.33;-0.46;0.84;0.70;1.12
6299;-4.96;0.82;8.28;-0.09;0.33;-0.46;-2.52;1.26;-0.56
6308;-4.93;0.75;8.22;-0.09;0.33;-0.46;-3.85;-0.07;-1.05
6317;-5.00;0.65;8.27;-0.07;0.33;-0.46;-1.68;-0.56;-0.28
6326;-4.92;0.67;8.28;-0.07;0.33;-0.46;0.07;-1.40;0.56
6334;-4.95;0.75;8.32;-0.07;0.33;-0.46;1.82;-0.91;1.33
6343;-4.98;0.75;8.31;-0.07;0.33;-0.46;1.05;-0.42;1.33
6352;-4.90;0.80;8.28;-0.07;0.33;-0.46;0.07;-0.14;1.61
6361;-4.90;0.74;8.41;-0.07;0.33;-0.46;0.14;0.07;1.61
6370;-4.76;0.78;8.41;-0.08;0.33;-0.48;0.98;0.21;2.03
6378;-4.91;0.86;8.27;-0.08;0.33;-0.48;2.03;-0.28;2.17
6387;-4.98;0.83;8.31;-0.08;0.33;-0.48;2.10;0.21;1.82
6396;-4.88;0.95;8.13;-0.07;0.34;-0.48;0.49;0.21;0.49
6405;-4.94;0.83;8.12;-0.07;0.34;-0.48;-1.96;0.35;-0.98
6413;-4.96;0.69;8.15;-0.07;0.34;-0.48;-2.59;0.21;-1.19
6422;-4.90;0.62;8.23;-0.07;0.33;-0.47;-1.54;-0.63;-0.56
6431;-4.95;0.65;8.31;-0.07;0.33;-0.47;0.42;-0.63;0.49
6440;-5.05;0.62;8.34;-0.07;0.33;-0.47;1.40;-0.21;1.61
6449;-4.90;0.68;8.28;-0.08;0.32;-0.48;1.82;-0.49;1.96
6457;-4.88;0.74;8.32;-0.08;0.32;-0.48;2.66;-0.35;2.03
6466;-4.87;0.81;8.29;-0.08;0.32;-0.47;2.38;-0.14;1.75
6475;-4.88;0.83;8.17;-0.07;0.33;-0.47;1.89;0.07;1.40
6484;-4.77;0.80;8.18;-0.07;0.33;-0.47;1.19;-0.28;0.91
6493;-4.84;0.80;8.28;-0.07;0.33;-0.48;0.49;0.14;0.84
6501;-4.73;0.78;8.17;-0.07;0.33;-0.48;0.91;-0.63;0.63
6510;-4.82;0.73;8.08;-0.07;0.33;-0.48;1.19;-1.05;0.70
6519;-4.85;0.69;8.13;-0.08;0.33;-0.49;1.12;-1.54;0.84
6528;-4.77;0.72;8.28;-0.08;0.33;-0.49;1.19;-1.61;0.91
6536;-4.85;0.76;8.30;-0.08;0.33;-0.49;1.61;-1.40;1.33
6545;-4.84;0.78;8.20;-0.07;0.34;-0.49;1.47;-1.26;0.35
6554;-4.87;0.70;8.23;-0.07;0.34;-0.49;-0.07;-0.63;0.14
6563;-4.90;0.67;8.32;-0.07;0.34;-0.49;-0.77;-1.47;0.00
6571;-4.93;0.62;8.10;-0.08;0.34;-0.48;-0.70;-1.68;-0.07
6580;-5.02;0.64;8.17;-0.08;0.34;-0.48;0.07;-1.54;0.28
6589;-5.05;0.50;8.21;-0.08;0.34;-0.48;0.56;-2.31;0.84
6598;-4.95;0.57;8.26;-0.08;0.33;-0.49;0.56;-2.31;1.61
6606;-4.91;0.52;8.29;-0.08;0.33;-0.49;0.98;-2.59;1.96
6615;-4.91;0.56;8.46;-0.08;0.33;-0.49;0.98;-1.82;2.10
6624;-5.03;0.57;8.38;-0.07;0.34;-0.48;0.28;-1.12;2.03
6633;-4.94;0.59;8.37;-0.07;0.34;-0.48;0.56;-1.40;2.10
6642;-4.92;0.56;8.42;-0.07;0.34;-0.48;0.77;-1.40;1.68
6650;-4.97;0.73;8.47;-0.09;0.34;-0.48;0.00;-1.05;1.89
6659;-4.86;0.64;8.35;-0.09;0.34;-0.48;-0.63;-0.91;1.54
6668;-5.05;0.75;8.33;-0.09;0.34;-0.48;-1.33;-1.05;1.68
6677;-4.95;0.57;8.43;-0.07;0.34;-0.48;-1.26;-1.61;1.96
6686;-4.90;0.60;8.27;-0.07;0.34;-0.48;0.07;-1.68;2.66
6694;-5.00;0.74;8.32;-0.07;0.34;-0.48;1.54;-2.17;3.15
6703;-4.87;0.71;8.43;-0.07;0.34;-0.46;1.82;-2.10;3.43
6712;-4.97;0.71;8.37;-0.07;0.34;-0.46;1.40;-1.40;3.50
6721;-4.94;0.73;8.47;-0.07;0.34;-0.46;0.91;-1.05;3.08
6729;-4.96;0.78;8.43;-0.07;0.34;-0.46;0.42;-0.49;2.94
6738;-4.92;0.90;8.39;-0.07;0.34;-0.46;0.42;-0.56;2.52
6747;-5.05;0.83;8.44;-0.07;0.34;-0.46;-1.12;-0.14;1.96
6756;-4.93;0.76;8.50;-0.08;0.34;-0.47;-1.89;0.21;1.33
6765;-5.03;0.71;8.43;-0.08;0.34;-0.47;-1.61;0.42;1.19
6774;-4.97;0.81;8.34;-0.08;0.34;-0.47;-0.14;0.00;1.19
6782;-4.99;0.80;8.31;-0.08;0.34;-0.47;0.63;0.14;1.47
6791;-4.94;0.75;8.31;-0.08;0.34;-0.47;0.14;0.42;1.40
6800;-5.08;0.79;8.31;-0.08;0.34;-0.47;0.49;0.49;0.98
6809;-4.99;0.76;8.33;-0.08;0.34;-0.47;0.98;0.00;1.82
6817;-4.96;0.71;8.21;-0.08;0.34;-0.47;1.47;-1.05;2.10
6826;-4.89;0.77;8.43;-0.07;0.34;-0.47;0.49;-0.98;1.75
6835;-5.01;0.95;8.33;-0.07;0.34;-0.47;-1.75;-0.35;0.70
6844;-4.99;0.88;8.45;-0.07;0.34;-0.47;-4.55;0.14;-0.84
6852;-4.98;0.85;8.43;-0.08;0.33;-0.47;-4.34;1.19;-1.54
6861;-5.04;0.86;8.35;-0.08;0.33;-0.47;-2.31;0.98;-0.91
6870;-4.95;0.72;8.31;-0.08;0.33;-0.47;0.35;0.91;0.00
6879;-5.02;0.64;8.21;-0.08;0.34;-0.47;3.50;0.07;0.98
6887;-4.87;0.70;8.28;-0.08;0.34;-0.47;3.71;0.21;1.54
6896;-4.92;0.61;8.10;-0.08;0.34;-0.47;2.87;-0.07;2.10
6905;-4.96;0.71;8.11;-0.08;0.34;-0.48;1.75;-0.49;1.68
6914;-4.86;0.70;8.28;-0.08;0.34;-0.48;0.35;17.64;0.56
6922;-4.91;0.62;8.17;-0.08;0.34;-0.48;-2.45;-0.07;-0.77
6931;-4.92;0.70;8.16;-0.09;0.34;-0.48;-1.47;0.28;-0.42
6940;-4.87;0.55;8.11;-0.09;0.34;-0.48;-0.84;-0.28;0.21
6949;-4.80;0.65;8.21;-0.09;0.34;-0.48;1.05;-0.28;1.47
6957;-4.85;0.77;8.12;-0.07;0.33;-0.46;1.47;-1.33;1.40
6966;-4.84;0.78;8.19;-0.07;0.33;-0.46;0.21;-1.61;1.61
6975;-4.83;0.60;8.17;-0.07;0.33;-0.46;0.00;-2.38;1.61
6984;-4.85;0.59;8.20;-0.08;0.34;-0.47;-0.21;-2.17;1.82
6992;-4.82;0.60;8.38;-0.08;0.34;-0.47;0.21;-1.75;1.26
7001;-5.00;0.65;8.37;-0.08;0.34;-0.47;0.07;-1.75;1.33
7010;-4.83;0.67;8.33;-0.07;0.33;-0.46;-0.35;-1.05;1.12
7019;-4.92;0.75;8.36;-0.07;0.33;-0.46;-1.33;-0.56;-0.14
7028;-5.02;0.68;8.26;-0.07;0.33;-0.46;-2.17;0.00;-0.42
7036;-5.05;0.52;8.23;-0.08;0.34;-0.48;-1.96;-0.63;-0.21
7045;-4.96;0.52;8.31;-0.08;0.34;-0.48;-0.35;-1.05;0.49
7054;-4.97;0.52;8.34;-0.08;0.34;-0.48;0.70;-1.68;1.33
7063;-4.89;0.56;8.27;-0.07;0.34;-0.47;1.61;-1.96;2.17
7071;-4.91;0.57;8.32;-0.07;0.34;-0.47;1.26;-1.68;2.45
7080;-4.96;0.71;8.30;-0.07;0.34;-0.47;-0.49;-1.33;1.19
7089;-4.99;0.78;8.38;-0.08;0.34;-0.46;-1.54;-0.42;0.77
7098;-4.96;0.70;8.36;-0.08;0.34;-0.46;-2.31;0.07;0.63
7106;-4.89;0.67;8.33;-0.08;0.34;-0.46;-1.47;0.07;0.70
7115;-4.85;0.62;8.36;-0.07;0.35;-0.47;0.21;-0.35;1.26
7124;-5.00;0.74;8.25;-0.07;0.35;-0.47;0.77;-1.19;1.26
7133;-4.99;0.65;8.33;-0.07;0.35;-0.47;0.70;-1.54;0.91
7141;-5.05;0.69;8.37;-0.07;0.34;-0.47;0.07;-1.82;0.91
7150;-5.05;0.58;8.33;-0.07;0.34;-0.47;-0.56;-0.98;0.70
7159;-5.07;0.59;8.54;-0.07;0.34;-0.47;-0.91;-0.63;0.91
7168;-5.10;0.71;8.49;-0.07;0.34;-0.47;-0.91;-0.70;0.70
7176;-4.94;0.67;8.39;-0.07;0.34;-0.47;-0.63;0.35;0.63
7185;-5.00;0.62;8.46;-0.08;0.33;-0.47;-0.84;0.56;0.91
7194;-4.95;0.62;8.38;-0.08;0.33;-0.47;0.14;0.49;1.26
7203;-4.98;0.67;8.32;-0.08;0.33;-0.47;0.91;0.21;1.68
7211;-4.89;0.69;8.26;-0.08;0.34;-0.47;1.54;-0.28;1.47
7220;-4.95;0.70;8.24;-0.08;0.34;-0.47;1.54;-0.21;1.40
7229;-4.87;0.78;8.20;-0.08;0.34;-0.47;0.49;-0.70;1.05
7238;-4.87;0.80;8.26;-0.08;0.33;-0.48;-1.26;-1.12;-0.14
7246;-4.95;0.69;8.33;-0.08;0.33;-0.48;-2.45;-0.77;0.28
7255;-4.94;0.64;8.36;-0.08;0.33;-0.48;-1.68;-0.91;0.56
7264;-5.00;0.74;8.46;-0.07;0.33;-0.47;-0.14;-0.63;0.63
7273;-4.93;0.66;8.43;-0.07;0.33;-0.47;0.35;0.56;0.49
7282;-4.98;0.82;8.37;-0.07;0.33;-0.47;0.07;0.77;-0.07
7290;-4.97;0.57;8.36;-0.07;0.34;-0.47;-0.56;0.91;-0.21
7299;-5.05;0.58;8.39;-0.07;0.34;-0.47;-0.21;0.70;0.49
7308;-5.03;0.54;8.36;-0.07;0.34;-0.47;1.05;0.28;1.19
7317;-4.95;0.58;8.33;-0.08;0.34;-0.48;1.75;0.21;1.75
7326;-4.93;0.63;8.37;-0.08;0.34;-0.48;1.26;0.35;1.47
7334;-4.93;0.69;8.20;-0.08;0.34;-0.48;-0.28;0.70;0.49
7343;-4.97;0.62;8.16;-0.08;0.34;-0.48;-1.47;0.91;0.56
7352;-4.87;0.55;8.27;-0.08;0.34;-0.48;-1.26;0.77;0.77
7361;-4.87;0.53;8.21;-0.08;0.34;-0.48;-0.77;0.49;0.77
7369;-4.91;0.62;8.23;-0.08;0.34;-0.48;-0.35;0.49;1.12
7378;-4.91;0.57;8.26;-0.08;0.34;-0.48;-0.56;0.91;1.12
7387;-4.93;0.62;8.26;-0.08;0.34;-0.48;-0.63;1.26;1.05
7396;-4.96;0.65;8.38;-0.08;0.33;-0.48;-0.91;1.26;0.84
7405;-4.99;0.53;8.19;-0.08;0.33;-0.48;-0.49;1.47;1.05
7413;-4.80;0.49;8.27;-0.08;0.33;-0.48;-0.14;1.33;1.96
7422;-4.77;0.52;8.23;-0.08;0.33;-0.48;0.91;1.05;1.89
7431;-4.83;0.57;8.20;-0.08;0.33;-0.48;1.12;0.35;1.96
7440;-4.81;0.70;8.17;-0.08;0.33;-0.48;0.35;-0.49;1.89
7449;-4.88;0.82;8.30;-0.08;0.34;-0.48;-1.40;-0.63;1.68
7457;-4.93;0.63;8.25;-0.08;0.34;-0.48;-2.10;-0.84;0.70
7466;-4.82;0.62;8.36;-0.08;0.34;-0.48;-1.68;-0.63;0.70
7475;-4.91;0.78;8.28;-0.07;0.34;-0.47;-1.75;-0.77;0.42
7484;-4.83;0.64;8.22;-0.07;0.34;-0.47;-1.82;-0.21;0.42
7493;-4.85;0.68;8.33;-0.07;0.34;-0.47;0.00;-0.42;0.91
7501;-4.76;0.67;8.31;-0.08;0.33;-0.47;1.19;-0.91;1.96
7510;-4.90;0.61;8.27;-0.08;0.33;-0.47;0.98;-1.05;2.24
7519;-4.85;0.58;8.27;-0.07;0.34;-0.47;0.77;-1.54;1.96
7528;-4.92;0.73;8.31;-0.07;0.34;-0.47;-0.21;-1.33;1.82
7537;-4.92;0.68;8.34;-0.07;0.34;-0.47;-0.77;-0.70;1.05
7545;-4.94;0.75;8.37;-0.08;0.33;-0.47;-1.47;-0.35;0.28
7554;-4.97;0.62;8.40;-0.08;0.33;-0.47;-2.03;-0.42;0.42
7563;-5.00;0.58;8.31;-0.08;0.33;-0.47;-1.26;0.07;0.63
7572;-5.02;0.62;8.35;-0.08;0.34;-0.47;-0.07;-0.28;0.91
7581;-4.89;0.63;8.33;-0.08;0.34;-0.47;0.91;-0.70;1.40
7589;-4.87;0.58;8.34;-0.08;0.34;-0.47;1.26;-0.35;1.75
7598;-4.93;0.68;8.37;-0.07;0.34;-0.48;0.35;-0.21;1.47
7607;-5.02;0.68;8.44;-0.07;0.34;-0.48;-1.26;-0.07;0.70
7616;-5.01;0.65;8.31;-0.07;0.34;-0.48;-2.17;-0.35;0.42
7624;-5.09;0.63;8.38;-0.07;0.35;-0.47;-2.17;-0.28;0.49
7633;-4.94;0.51;8.44;-0.07;0.35;-0.47;-0.84;-0.21;1.33
7642;-4.95;0.52;8.36;-0.07;0.35;-0.47;1.05;-0.63;2.52
7651;-4.95;0.56;8.34;-0.08;0.34;-0.48;1.75;-0.14;3.36
7660;-4.88;0.64;8.40;-0.08;0.34;-0.48;0.70;0.77;3.08
7668;-4.95;0.66;8.26;-0.08;0.34;-0.48;-0.35;1.12;2.52
7677;-4.88;0.69;8.33;-0.09;0.34;-0.48;-1.54;0.84;1.82
7686;-4.87;0.57;8.41;-0.09;0.34;-0.48;-0.70;0.98;1.89
7695;-4.90;0.72;8.33;-0.09;0.34;-0.48;0.35;0.21;2.73
7704;-4.80;0.64;8.33;-0.07;0.33;-0.48;0.91;0.07;2.31
7712;-5.02;0.67;8.31;-0.07;0.33;-0.48;0.49;-0.77;2.10
7721;-4.82;0.63;8.35;-0.07;0.33;-0.48;-1.12;-0.84;1.68
7730;-4.76;0.70;8.26;-0.08;0.33;-0.47;-1.96;-0.91;1.19
7739;-4.85;0.58;8.33;-0.08;0.33;-0.47;-1.68;-0.84;0.91
7748;-4.80;0.52;8.31;-0.08;0.33;-0.47;-0.35;-0.35;1.47
7756;-4.94;0.58;8.37;-0.07;0.34;-0.46;0.91;-0.07;2.17
7765;-4.91;0.64;8.43;-0.07;0.34;-0.46;1.68;-0.49;2.17
7774;-4.97;0.66;8.36;-0.07;0.34;-0.46;1.96;0.28;2.24
7783;-4.92;0.68;8.40;-0.07;0.33;-0.47;0.70;0.49;1.47
7791;-4.93;0.65;8.23;-0.07;0.33;-0.47;-0.91;1.19;0.77
7800;-5.01;0.58;8.34;-0.07;0.33;-0.47;-1.96;0.63;0.28
7809;-4.93;0.54;8.29;-0.07;0.34;-0.48;-1.47;0.14;0.07
7818;-4.99;0.62;8.32;-0.07;0.34;-0.48;0.07;-0.49;1.19
7826;-4.90;0.63;8.24;-0.07;0.33;-0.48;2.38;-0.21;1.54
7835;-4.92;0.63;8.41;-0.07;0.33;-0.48;2.52;0.28;1.96
7844;-4.89;0.65;8.24;-0.07;0.33;-0.48;2.10;0.77;1.40
7853;-4.85;0.67;8.18;-0.07;0.34;-0.48;0.77;0.42;1.12
7861;-4.89;0.53;8.12;-0.07;0.34;-0.48;-0.98;-0.07;0.35
7870;-4.91;0.42;8.14;-0.07;0.34;-0.48;-0.98;-0.98;0.98
7879;-4.92;0.47;8.31;-0.07;0.34;-0.47;-0.84;-1.61;1.75
7888;-4.93;0.50;8.37;-0.07;0.34;-0.47;-0.77;-1.33;2.10
7896;-4.96;0.57;8.47;-0.07;0.34;-0.47;-1.05;-0.77;2.17
7905;-4.85;0.58;8.46;-0.08;0.34;-0.47;-0.63;0.21;2.10
7914;-4.92;0.68;8.36;-0.08;0.34;-0.47;-0.77;0.56;1.54
7923;-4.92;0.65;8.48;-0.08;0.34;-0.47;-1.26;0.70;0.70
7931;-4.82;0.67;8.28;-0.07;0.34;-0.48;-1.33;0.42;1.19
7940;-4.90;0.50;8.24;-0.07;0.34;-0.48;-0.07;-0.07;1.12
7949;-4.78;0.62;8.21;-0.07;0.34;-0.48;0.98;-0.84;1.68
7958;-4.84;0.62;8.31;-0.07;0.34;-0.48;0.77;-0.70;1.96
7967;-4.88;0.65;8.35;-0.07;0.34;-0.48;0.98;-0.56;2.17
7976;-4.89;0.62;8.18;-0.07;0.34;-0.48;0.84;0.14;1.40
7984;-4.85;0.64;8.43;-0.07;0.34;-0.48;-0.07;0.98;0.84
7993;-4.92;0.70;8.35;-0.07;0.34;-0.48;-0.63;1.33;0.98
8002;-4.92;0.60;8.36;-0.07;0.34;-0.48;-0.21;0.98;1.61
8011;-4.88;0.69;8.23;-0.07;0.34;-0.47;-0.63;0.42;1.75
8020;-4.92;0.70;8.31;-0.07;0.34;-0.47;-0.07;-0.84;1.54
8028;-4.88;0.56;8.27;-0.07;0.34;-0.47;0.63;-1.12;1.47
8037;-4.80;0.56;8.37;-0.07;0.35;-0.47;0.56;-1.12;2.03
8046;-4.87;0.75;8.38;-0.07;0.35;-0.47;0.63;-0.56;1.75
8055;-4.97;0.67;8.26;-0.07;0.35;-0.47;0.28;-0.77;1.68
8064;-4.87;0.66;8.32;-0.07;0.33;-0.46;0.42;-0.56;1.12
8072;-4.87;0.67;8.33;-0.07;0.33;-0.46;-17.85;-0.63;0.77
8081;-4.95;0.69;8.31;-0.07;0.33;-0.46;-0.91;-0.91;0.07
8090;-4.99;0.57;8.29;-0.07;0.35;-0.48;-1.19;-1.47;0.07
8099;-4.95;0.60;8.51;-0.07;0.35;-0.48;-0.35;-1.61;0.49
8108;-5.02;0.51;8.43;-0.07;0.35;-0.48;0.21;-1.19;0.77
8116;-5.03;0.67;8.40;-0.08;0.33;-0.48;0.35;-0.56;0.91
8125;-4.90;0.57;8.36;-0.08;0.33;-0.48;1.33;-1.12;1.05
8134;-4.92;0.49;8.35;-0.08;0.33;-0.48;1.33;-1.68;0.84
8143;-4.84;0.60;8.30;-0.07;0.35;-0.47;1.26;-1.05;1.12
8151;-4.92;0.63;8.32;-0.07;0.35;-0.47;0.56;-0.70;0.77
8160;-4.97;0.61;8.48;-0.07;0.34;-0.46;-0.91;-0.28;0.28
8169;-4.87;0.65;8.36;-0.07;0.34;-0.46;-1.75;-0.21;-0.07
8178;-4.83;0.60;8.42;-0.07;0.34;-0.46;-1.26;0.70;-0.35
8187;-4.78;0.61;8.36;-0.06;0.35;-0.47;-0.49;0.70;-0.14
8195;-4.89;0.63;8.35;-0.06;0.35;-0.47;0.42;0.49;0.21
8204;-4.88;0.61;8.33;-0.06;0.35;-0.47;1.47;0.07;0.35
8213;-4.92;0.62;8.36;-0.07;0.33;-0.47;1.47;-0.84;0.49
8222;-4.91;0.50;8.31;-0.07;0.33;-0.47;1.05;-1.40;0.56
8231;-4.86;0.42;8.29;-0.07;0.33;-0.47;0.91;-1.26;0.63
8239;-4.85;0.48;8.26;-0.08;0.33;-0.47;-0.28;-0.91;0.28
8248;-4.97;0.48;8.36;-0.08;0.33;-0.47;-1.47;-0.91;0.00
8257;-4.92;0.47;8.41;-0.08;0.33;-0.47;-1.33;-0.42;-0.14
8266;-5.08;0.45;8.33;-0.07;0.34;-0.48;-0.98;-0.42;0.14
8275;-4.90;0.49;8.43;-0.07;0.34;-0.48;-0.56;0.42;0.14
8283;-4.96;0.50;8.40;-0.07;0.34;-0.48;0.21;0.49;0.35
8292;-4.92;0.45;8.31;-0.07;0.34;-0.47;1.33;0.21;0.70
8301;-5.00;0.47;8.40;-0.07;0.34;-0.47;1.19;0.07;0.77
8310;-4.87;0.43;8.06;-0.07;0.34;-0.47;0.49;-0.77;1.19
8319;-4.80;0.44;8.18;-0.08;0.34;-0.47;0.42;-0.98;1.54
8327;-4.80;0.50;8.13;-0.08;0.34;-0.47;0.77;-1.54;1.26
8336;-4.82;0.55;8.28;-0.08;0.34;-0.47;-0.14;-1.96;1.33
8345;-4.85;0.58;8.44;-0.07;0.33;-0.46;-1.05;-1.82;1.05
8354;-4.83;0.67;8.47;-0.07;0.33;-0.46;-1.33;-0.77;0.84
8363;-4.82;0.64;8.38;-0.07;0.33;-0.46;-0.70;-0.42;0.98
