Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
5420;-1.56;-9.94;-0.99;0.05;0.94;-0.09;-0.63;-0.56;-0.07
5429;-1.51;-9.96;-1.11;0.05;0.94;-0.09;-0.28;-0.35;-0.14
5438;-1.47;-10.06;-1.00;0.05;0.94;-0.09;-0.49;-0.84;-0.28
5446;-1.54;-10.02;-1.08;0.05;0.94;-0.09;-0.49;-0.84;0.21
5455;-1.49;-9.96;-1.09;0.05;0.94;-0.09;-0.42;-1.40;0.21
5464;-1.44;-9.97;-1.15;0.05;0.94;-0.09;-0.63;-1.26;0.56
5473;-1.47;-9.84;-0.99;0.05;0.93;-0.09;-0.77;-1.12;0.00
5482;-1.49;-9.87;-1.04;0.05;0.93;-0.09;-1.12;-1.33;-0.14
5490;-1.49;-9.81;-0.93;0.05;0.94;-0.09;-1.05;-1.40;-0.49
5499;-1.50;-9.96;-1.11;0.05;0.94;-0.09;-0.63;-1.40;-0.14
5508;-1.54;-9.82;-0.96;0.05;0.94;-0.09;0.07;-1.40;0.14
5517;-1.54;-9.83;-0.95;0.05;0.95;-0.09;0.28;-1.26;-0.14
5525;-1.48;-9.85;-1.00;0.05;0.95;-0.09;0.14;-1.33;0.00
5534;-1.49;-9.77;-0.94;0.05;0.95;-0.09;-0.84;-1.26;0.07
5543;-1.39;-9.87;-0.96;0.05;0.94;-0.08;-0.98;-1.54;-0.49
5552;-1.46;-9.87;-1.02;0.05;0.94;-0.08;-0.49;-1.82;-0.35
5561;-1.44;-9.84;-1.09;0.05;0.94;-0.08;-0.49;-1.26;-0.63
5570;-1.50;-9.82;-0.99;0.05;0.93;-0.09;-0.63;-1.05;-0.49
5578;-1.51;-9.84;-1.00;0.05;0.93;-0.09;-0.21;-0.91;-0.49
5587;-1.48;-9.95;-0.92;0.05;0.93;-0.09;0.07;-0.91;-0.63
5596;-1.44;-9.92;-0.97;0.07;0.94;-0.09;0.56;-1.19;-0.63
5605;-1.43;-9.99;-0.92;0.07;0.94;-0.09;0.21;-1.40;-0.77
5613;-1.67;-9.95;-1.05;0.07;0.94;-0.09;-0.63;-1.19;-1.19
5622;-1.48;-9.95;-0.98;0.06;0.94;-0.10;-0.98;-1.26;-1.54
5631;-1.61;-10.02;-0.87;0.06;0.94;-0.10;-0.84;-0.63;-0.56
5640;-1.59;-10.04;-0.99;0.06;0.94;-0.10;-0.98;-0.14;-0.63
5649;-1.48;-10.07;-1.15;0.05;0.94;-0.10;-0.14;-0.49;-0.35
5657;-1.48;-9.96;-0.96;0.05;0.94;-0.10;-0.14;-1.12;0.07
5666;-1.51;-9.86;-1.08;0.05;0.94;-0.10;-0.14;-1.19;-0.21
5675;-1.54;-9.96;-1.05;0.06;0.94;-0.10;-0.70;-1.47;-0.42
5684;-1.56;-10.02;-1.02;0.06;0.94;-0.10;0.00;-1.61;-0.28
5692;-1.54;-10.06;-1.13;0.06;0.94;-0.10;-0.21;-1.96;-0.42
5701;-1.54;-10.14;-0.96;0.05;0.94;-0.10;0.28;-2.03;0.14
5710;-1.55;-10.17;-1.01;0.05;0.94;-0.10;0.28;-1.54;0.77
5719;-1.55;-10.17;-1.11;0.05;0.94;-0.10;0.35;-1.61;1.54
5728;-1.71;-10.12;-1.06;0.05;0.94;-0.10;0.42;-1.26;2.03
5736;-1.49;-10.12;-1.04;0.05;0.94;-0.10;0.63;-1.40;2.73
5745;-1.55;-10.07;-1.08;0.05;0.94;-0.10;0.49;-1.75;2.31
5754;-1.41;-9.99;-1.06;0.06;0.95;-0.11;0.21;-1.89;2.03
5763;-1.51;-9.96;-1.10;0.06;0.95;-0.11;-0.84;-2.80;1.40
5772;-1.44;-9.99;-0.93;0.06;0.93;-0.10;-1.12;-2.66;0.91
5781;-1.54;-9.98;-0.86;0.06;0.93;-0.10;-0.84;-2.66;1.26
5789;-1.47;-9.99;-0.84;0.06;0.93;-0.10;-1.12;-2.24;1.40
5798;-1.47;-9.93;-1.00;0.06;0.94;-0.09;0.07;-1.82;1.75
5807;-1.46;-9.88;-0.91;0.06;0.94;-0.09;0.84;-1.68;1.89
5816;-1.48;-9.89;-1.08;0.06;0.94;-0.09;0.84;-1.82;1.61
5825;-1.44;-9.87;-1.06;0.07;0.94;-0.09;0.28;-1.75;1.61
5833;-1.46;-9.87;-1.02;0.07;0.94;-0.09;-0.98;-1.40;1.05
5842;-1.39;-9.87;-1.03;0.07;0.94;-0.09;-1.26;-1.19;0.91
5851;-1.48;-9.93;-1.00;0.06;0.94;-0.09;-1.12;-1.19;0.42
5860;-1.46;-9.96;-1.02;0.06;0.94;-0.09;-0.91;-1.33;0.84
5868;-1.52;-9.88;-0.98;0.06;0.94;-0.09;-1.40;-1.26;0.77
5877;-1.54;-9.96;-1.04;0.05;0.94;-0.09;-1.12;-1.12;0.98
5886;-1.49;-9.78;-0.96;0.05;0.94;-0.09;-0.98;-0.84;1.12
5895;-1.47;-9.78;-1.07;0.05;0.94;-0.09;-0.35;-0.56;0.91
5904;-1.46;-9.76;-1.08;0.06;0.94;-0.10;-0.35;-0.84;0.77
5912;-1.40;-9.76;-1.03;0.06;0.94;-0.10;-0.70;-1.19;0.63
5921;-1.57;-9.83;-1.02;0.06;0.94;-0.10;-1.19;-1.54;-0.14
5930;-1.39;-9.76;-0.93;0.07;0.95;-0.11;-1.12;-1.61;-0.35
5939;-1.45;-9.89;-0.95;0.07;0.95;-0.11;-1.33;-1.26;-0.28
5948;-1.63;-9.89;-0.91;0.07;0.95;-0.11;-1.26;-0.56;0.21
5956;-1.41;-9.95;-0.86;0.06;0.94;-0.09;-0.91;-0.14;0.07
5965;-1.57;-9.90;-0.92;0.06;0.94;-0.09;-1.12;0.00;0.56
5974;-1.49;-9.96;-0.92;0.06;0.94;-0.09;-0.70;-0.77;0.42
5983;-1.35;-10.00;-0.95;0.06;0.94;-0.08;-0.28;-0.56;0.70
5992;-1.47;-10.02;-0.99;0.06;0.94;-0.08;-0.07;-0.70;0.63
6000;-1.53;-10.06;-1.02;0.06;0.94;-0.08;-0.07;-0.63;0.42
6009;-1.48;-10.09;-1.01;0.05;0.93;-0.10;0.42;-0.70;0.98
6018;-1.48;-9.99;-1.06;0.05;0.93;-0.10;-0.35;-0.77;0.63
6027;-1.47;-9.99;-1.11;0.05;0.93;-0.10;-1.05;-1.54;0.70
6036;-1.39;-9.89;-1.03;0.06;0.94;-0.09;-1.40;-1.61;17.85
6044;-1.44;-9.95;-1.02;0.06;0.94;-0.09;-2.31;-1.82;-0.56
6053;-1.46;-9.96;-0.92;0.06;0.94;-0.09;-2.52;-1.82;-0.28
6062;-1.53;-10.00;-0.99;0.06;0.94;-0.10;-1.54;-1.40;-0.07
6071;-1.58;-10.09;-0.87;0.06;0.94;-0.10;-0.42;-1.54;0.49
6079;-1.56;-10.09;-1.03;0.06;0.94;-0.10;1.12;-0.98;1.26
6088;-1.51;-10.18;-1.08;0.06;0.94;-0.10;2.10;-1.05;1.40
6097;-1.44;-10.14;-1.18;0.06;0.94;-0.10;1.40;-1.12;1.68
6106;-1.49;-10.13;-1.18;0.06;0.94;-0.09;0.63;-1.54;1.33
6115;-1.41;-10.14;-1.28;0.06;0.94;-0.09;-0.91;-1.96;1.40
6123;-1.50;-10.09;-1.15;0.06;0.94;-0.09;-1.75;-2.24;1.12
6132;-1.49;-10.06;-1.14;0.05;0.94;-0.09;-2.45;-1.96;1.26
6141;-1.43;-10.07;-1.10;0.05;0.94;-0.09;-2.10;-2.10;1.68
6150;-1.49;-10.04;-1.03;0.05;0.94;-0.09;-2.94;-2.38;1.68
6159;-1.50;-9.99;-1.01;0.05;0.94;-0.09;-1.89;-1.96;1.89
6167;-1.44;-9.95;-1.06;0.05;0.94;-0.09;-1.54;-1.68;2.24
6176;-1.39;-9.96;-0.95;0.05;0.94;-0.09;-1.40;-1.89;2.59
6185;-1.40;-9.92;-1.06;0.06;0.95;-0.09;-1.26;-1.96;2.87
6194;-1.46;-9.76;-0.99;0.06;0.95;-0.09;-1.68;-1.61;2.38
6203;-1.41;-9.76;-0.99;0.06;0.95;-0.09;-1.12;-2.24;2.24
6211;-1.43;-9.78;-1.03;0.06;0.94;-0.09;-1.12;-2.17;2.10
6220;-1.39;-9.73;-0.85;0.06;0.94;-0.09;-0.77;-2.45;1.75
6229;-1.37;-9.76;-0.92;0.06;0.94;-0.09;-1.19;-2.38;1.12
6238;-1.40;-9.67;-0.90;0.06;0.94;-0.09;-1.19;-2.03;1.12
6247;-1.41;-9.67;-0.92;0.06;0.94;-0.09;-1.82;-1.82;0.77
6255;-1.39;-9.64;-0.80;0.06;0.94;-0.09;-1.54;-1.82;0.00
6264;-1.40;-9.73;-0.78;0.06;0.93;-0.09;-0.91;-1.40;0.35
6273;-1.51;-9.76;-0.83;0.06;0.93;-0.09;-0.84;-0.70;0.00
6282;-1.55;-9.76;-0.84;0.06;0.93;-0.09;-0.84;-0.07;0.07
6291;-1.41;-9.81;-0.89;0.06;0.94;-0.09;-0.28;0.00;0.14
6299;-1.44;-9.88;-0.99;0.06;0.94;-0.09;17.78;0.00;0.42
6308;-1.40;-9.84;-0.99;0.06;0.94;-0.09;-0.56;-0.21;0.14
6317;-1.46;-9.78;-1.03;0.06;0.94;-0.10;-0.56;-0.56;0.07
6326;-1.46;-9.81;-0.95;0.06;0.94;-0.10;-0.14;-0.84;-0.35
6335;-1.36;-9.86;-0.89;0.06;0.94;-0.10;-0.63;-0.56;-0.35
6343;-1.43;-9.90;-0.93;0.06;0.94;-0.08;-0.91;-0.70;-0.70
6352;-1.47;-9.99;-1.03;0.06;0.94;-0.08;-0.91;-0.42;-0.77
6361;-1.39;-9.92;-0.94;0.06;0.94;-0.08;-0.49;-0.21;-0.91
6370;-1.36;-10.11;-0.94;0.06;0.94;-0.08;-0.14;-0.70;-0.42
6379;-1.46;-10.04;-0.87;0.06;0.94;-0.08;0.00;-0.42;-0.14
6387;-1.37;-10.10;-0.98;0.06;0.94;-0.08;-0.63;-0.70;-0.42
6396;-1.36;-10.06;-1.04;0.05;0.94;-0.08;-0.49;-0.56;0.35
6405;-1.42;-10.11;-1.00;0.05;0.94;-0.08;-0.28;-0.35;0.63
6414;-1.38;-10.00;-0.98;0.06;0.94;-0.09;-0.56;-1.12;0.56
6423;-1.48;-10.01;-1.06;0.06;0.94;-0.09;-0.84;-1.33;0.28
6431;-1.51;-9.96;-0.98;0.06;0.94;-0.09;-1.05;-1.40;0.28
6440;-1.56;-10.04;-1.20;0.06;0.94;-0.09;-0.35;-1.61;0.98
6449;-1.40;-9.96;-0.98;0.06;0.94;-0.09;1.19;-1.82;1.47
6458;-1.39;-9.93;-0.98;0.06;0.94;-0.09;1.75;-1.61;1.19
6466;-1.28;-9.97;-0.93;0.06;0.93;-0.09;0.00;-0.56;0.63
6475;-1.38;-9.99;-1.08;0.06;0.93;-0.09;-1.82;-0.28;0.49
6484;-1.39;-9.99;-1.00;0.06;0.93;-0.09;-1.68;-0.28;0.42
6493;-1.43;-9.99;-1.05;0.05;0.94;-0.10;-0.70;-0.84;0.63
6502;-1.31;-10.06;-0.92;0.05;0.94;-0.10;-0.91;-1.19;0.98
6510;-1.46;-10.02;-1.06;0.05;0.94;-0.10;-0.77;-0.49;1.12
6519;-1.41;-9.97;-0.95;0.05;0.94;-0.09;-1.26;-0.63;0.21
6528;-1.40;-10.02;-1.03;0.05;0.94;-0.09;-1.40;-0.49;0.70
6537;-1.39;-9.92;-1.02;0.05;0.94;-0.09;-1.26;-0.42;0.84
6546;-1.39;-9.91;-1.08;0.06;0.93;-0.09;-0.77;-0.84;0.63
6555;-1.51;-9.96;-1.13;0.06;0.93;-0.09;-0.91;-0.91;0.42
6563;-1.38;-9.91;-1.03;0.06;0.93;-0.09;-1.12;-1.12;0.56
6572;-1.42;-9.94;-0.93;0.05;0.93;-0.09;-1.54;-1.05;0.56
6581;-1.43;-9.89;-0.98;0.05;0.93;-0.09;-1.33;-0.56;1.05
6590;-1.40;-9.89;-0.98;0.05;0.93;-0.09;-0.77;-0.49;0.63
6598;-1.46;-9.89;-1.01;0.06;0.94;-0.09;-0.14;-0.49;0.77
6607;-1.46;-9.83;-0.96;0.06;0.94;-0.09;-0.21;-0.42;0.91
6616;-1.34;-9.89;-1.08;0.06;0.94;-0.09;-0.84;-0.49;0.70
6625;-1.38;-9.88;-0.93;0.06;0.95;-0.09;-0.77;-0.35;0.56
6634;-1.41;-9.92;-1.08;0.06;0.95;-0.09;-0.63;-0.91;0.28
6642;-1.37;-9.98;-1.00;0.06;0.95;-0.09;-0.63;-0.91;0.21
6651;-1.39;-9.87;-1.03;0.06;0.95;-0.09;-0.21;-0.91;0.63
6660;-1.47;-9.84;-0.91;0.06;0.95;-0.09;-0.98;-0.28;0.91
6669;-1.50;-9.91;-0.95;0.06;0.95;-0.09;-0.84;-0.28;0.42
6678;-1.41;-9.81;-1.02;0.06;0.94;-0.09;-0.56;-0.07;0.63
6686;-1.39;-9.86;-1.02;0.06;0.94;-0.09;0.21;-0.07;0.56
6695;-1.46;-9.83;-0.92;0.06;0.94;-0.09;-0.14;-0.21;0.49
6704;-1.31;-9.90;-1.00;0.06;0.94;-0.09;-0.07;-1.12;0.35
6713;-1.45;-9.96;-0.95;0.06;0.94;-0.09;-0.56;-0.84;0.14
6721;-1.41;-9.88;-0.92;0.06;0.94;-0.10;-0.98;-0.91;0.28
6730;-1.34;-9.91;-0.98;0.06;0.94;-0.10;-1.54;-0.70;0.28
6739;-1.35;-9.93;-0.96;0.06;0.94;-0.10;-1.47;-0.49;0.63
6748;-1.35;-9.91;-0.95;0.06;0.95;-0.10;-1.12;-0.14;0.91
6757;-1.40;-9.99;-0.98;0.06;0.95;-0.10;-0.42;-0.07;0.98
6766;-1.43;-9.84;-1.05;0.06;0.95;-0.10;0.07;0.28;0.77
6774;-1.28;-9.85;-0.95;0.06;0.95;-0.09;0.07;-0.28;0.70
6783;-1.37;-9.91;-1.16;0.06;0.95;-0.09;0.21;-0.35;0.70
6792;-1.31;-9.95;-1.03;0.06;0.95;-0.09;-0.35;-0.42;0.28
6801;-1.42;-9.94;-1.02;0.06;0.94;-0.09;-0.70;-0.70;0.07
6809;-1.50;-9.93;-0.99;0.06;0.94;-0.09;-0.49;-1.05;0.00
6818;-1.48;-9.99;-0.95;0.06;0.94;-0.09;-1.19;-0.35;0.00
6827;-1.42;-9.88;-1.11;0.06;0.94;-0.08;-1.12;0.14;0.63
6836;-1.41;-9.83;-1.06;0.06;0.94;-0.08;-0.70;0.07;-0.07
6845;-1.41;-9.86;-1.18;0.06;0.94;-0.08;-0.98;0.21;0.14
6853;-1.43;-9.85;-1.10;0.06;0.94;-0.10;-0.70;-0.77;-0.28
6862;-1.38;-9.90;-1.05;0.06;0.94;-0.10;-0.77;-1.05;-0.77
6871;-1.43;-9.86;-0.93;0.06;0.94;-0.10;-0.70;-0.63;-0.63
6880;-1.46;-10.04;-0.93;0.06;0.94;-0.09;-0.91;-0.84;-0.98
6888;-1.36;-10.04;-1.02;0.06;0.94;-0.09;-0.84;-0.35;-0.28
6897;-1.44;-10.05;-0.93;0.06;0.94;-0.09;-0.35;-0.77;-0.21
6906;-1.41;-10.12;-0.93;0.06;0.94;-0.10;-0.84;-1.26;0.28
6915;-1.49;-10.11;-0.85;0.06;0.94;-0.10;-0.28;-1.12;0.63
6923;-1.51;-9.94;-0.85;0.06;0.94;-0.10;-0.98;-0.98;0.35
6932;-1.44;-10.04;-0.90;0.06;0.94;-0.08;-1.33;-0.28;0.77
6941;-1.42;-9.82;-0.91;0.06;0.94;-0.08;-1.47;-0.42;0.70
6950;-1.30;-9.88;-0.98;0.06;0.94;-0.08;-0.84;-0.70;0.07
6958;-1.41;-9.83;-0.98;0.06;0.94;-0.09;-0.63;-0.63;0.00
6967;-1.35;-9.85;-0.82;0.06;0.94;-0.09;-0.28;-0.63;-0.07
6976;-1.35;-9.93;-0.86;0.06;0.94;-0.09;-0.84;-0.56;-0.28
6985;-1.42;-9.98;-0.82;0.06;0.94;-0.10;-0.84;-0.07;-0.84
6994;-1.46;-10.01;-1.00;0.06;0.94;-0.10;-0.77;0.42;-0.91
7002;-1.53;-9.96;-0.88;0.06;0.94;-0.10;0.00;0.56;0.00
7011;-1.54;-10.00;-0.95;0.05;0.94;-0.09;0.84;-0.14;0.63
7020;-1.50;-9.93;-1.13;0.05;0.94;-0.09;0.84;-0.91;0.49
7029;-1.41;-9.89;-0.98;0.05;0.94;-0.10;0.07;-0.63;0.14
7037;-1.43;-9.92;-1.12;0.06;0.95;-0.10;-0.84;-0.77;-0.28
7046;-1.36;-10.05;-1.08;0.06;0.95;-0.10;-1.26;-0.84;-0.63
7055;-1.44;-9.95;-0.95;0.05;0.94;-0.10;-1.19;-0.77;-0.42
7064;-1.43;-9.97;-1.00;0.05;0.94;-0.10;-0.77;-1.19;0.07
7073;-1.44;-9.92;-1.00;0.05;0.94;-0.10;-0.42;-0.70;0.21
7081;-1.44;-9.92;-0.97;0.05;0.94;-0.11;-0.28;-0.56;0.70
7090;-1.41;-9.99;-0.95;0.05;0.94;-0.11;-1.05;-0.56;0.49
7099;-1.55;-9.96;-0.90;0.05;0.94;-0.11;-1.05;-0.42;0.28
7108;-1.43;-9.95;-0.96;0.05;0.94;-0.11;-0.35;-0.42;-0.21
7117;-1.43;-9.98;-0.92;0.05;0.94;-0.11;-0.07;-0.63;-0.42
7125;-1.43;-9.93;-1.08;0.05;0.94;-0.11;0.00;-0.21;-0.14
7134;-1.34;-9.90;-1.01;0.06;0.94;-0.08;-0.21;-0.56;0.35
7143;-1.37;-9.93;-1.07;0.06;0.94;-0.08;-0.35;-0.84;0.42
7152;-1.36;-9.95;-0.98;0.06;0.94;-0.08;-0.63;-0.91;0.77
7160;-1.34;-9.96;-1.06;0.06;0.94;-0.09;-0.77;-1.54;0.91
7169;-1.38;-9.91;-0.97;0.06;0.94;-0.09;-1.47;-1.26;0.84
7178;-1.34;-9.93;-0.89;0.06;0.94;-0.09;-0.84;-0.84;0.56
7187;-1.42;-9.97;-0.95;0.05;0.94;-0.08;-0.56;-0.42;0.56
7196;-1.39;-9.86;-0.82;0.05;0.94;-0.08;-0.14;-0.21;0.49
7204;-1.46;-9.93;-0.91;0.05;0.94;-0.08;0.07;-0.42;-0.07
7213;-1.38;-9.82;-0.98;0.06;0.94;-0.09;0.28;-0.28;0.07
7222;-1.44;-10.04;-1.03;0.06;0.94;-0.09;0.42;-0.14;0.35
7231;-1.37;-9.98;-1.01;0.06;0.94;-0.09;0.07;-0.91;0.49
7240;-1.50;-9.94;-1.07;0.05;0.94;-0.10;0.07;-1.26;0.14
7249;-1.38;-9.99;-1.05;0.05;0.94;-0.10;-1.12;-1.61;0.42
7257;-1.44;-9.98;-1.01;0.05;0.94;-0.10;-1.54;-1.19;0.21
7266;-1.35;-9.99;-0.93;0.05;0.95;-0.11;-1.75;-0.84;-0.21
7275;-1.48;-9.99;-0.99;0.05;0.95;-0.11;-1.26;-0.63;-0.21
7284;-1.47;-9.99;-0.79;0.05;0.95;-0.11;-0.56;-0.56;0.56
7293;-1.56;-10.00;-0.88;0.06;0.94;-0.10;0.21;-0.28;0.21
7301;-1.43;-9.99;-1.01;0.06;0.94;-0.10;0.35;-0.28;1.19
7310;-1.43;-9.97;-0.93;0.06;0.94;-0.10;0.42;-0.21;0.91
7319;-1.35;-9.88;-0.95;0.05;0.94;-0.09;-0.35;-0.91;0.56
7328;-1.46;-9.93;-0.97;0.05;0.94;-0.09;-0.91;-1.05;0.21
7337;-1.41;-9.96;-0.96;0.06;0.93;-0.10;-1.26;-1.75;0.21
7346;-1.45;-9.94;-0.88;0.06;0.93;-0.10;-0.63;-1.33;0.63
7354;-1.46;-9.94;-0.92;0.06;0.93;-0.10;-0.49;-1.40;0.77
7363;-1.46;-9.92;-0.97;0.06;0.95;-0.11;-0.21;-0.91;0.63
7372;-1.47;-9.85;-0.93;0.06;0.95;-0.11;-0.42;-0.70;0.35
7381;-1.41;-9.89;-0.95;0.06;0.95;-0.11;-0.49;-0.84;0.42
7390;-1.39;-9.91;-0.91;0.05;0.94;-0.09;-0.49;-0.70;17.85
7398;-1.42;-10.00;-0.98;0.05;0.94;-0.09;-0.70;-0.49;0.07
7407;-1.46;-10.01;-0.90;0.05;0.94;-0.09;-1.05;-0.56;0.49
7416;-1.51;-9.95;-0.94;0.05;0.94;-0.11;-0.98;-0.35;0.70
7425;-1.46;-9.96;-0.95;0.05;0.94;-0.11;-0.63;-0.35;1.12
7434;-1.43;-9.99;-0.90;0.05;0.94;-0.11;17.78;-0.70;0.77
7442;-1.39;-9.91;-0.87;0.05;0.94;-0.09;-0.77;-0.77;0.42
7451;-1.41;-9.94;-1.00;0.05;0.94;-0.09;-0.98;-0.70;0.42
7460;-1.32;-9.87;-0.83;0.05;0.94;-0.09;-1.19;-0.56;0.21
7469;-1.38;-9.93;-0.95;0.05;0.94;-0.10;-0.91;-0.21;-0.21
7478;-1.39;-9.95;-0.81;0.05;0.94;-0.10;-0.56;-0.07;-0.14
7486;-1.48;-9.91;-0.90;0.05;0.94;-0.10;-0.70;0.14;-0.07
7495;-1.39;-9.93;-0.88;0.05;0.94;-0.09;0.00;0.35;0.21
7504;-1.37;-10.02;-1.03;0.05;0.94;-0.09;0.07;0.28;-0.28
7513;-1.37;-9.93;-1.19;0.05;0.94;-0.09;-0.14;-0.07;-0.07
7522;-1.38;-9.91;-1.04;0.06;0.93;-0.09;0.07;-0.49;-0.28
7530;-1.42;-10.00;-1.18;0.06;0.93;-0.09;-0.35;-0.98;-0.49
7539;-1.32;-9.96;-0.95;0.06;0.93;-0.09;-0.98;-1.33;-0.49
7548;-1.32;-9.88;-0.95;0.06;0.94;-0.09;-0.91;-0.91;-0.42
7557;-1.41;-10.01;-0.95;0.06;0.94;-0.09;-1.26;-0.63;-0.21
7566;-1.50;-9.99;-1.04;0.06;0.94;-0.09;-1.54;-1.12;-0.63
7574;-1.48;-10.04;-0.99;0.06;0.94;-0.10;-1.19;-0.77;-0.63
7583;-1.41;-9.94;-0.87;0.06;0.94;-0.10;-0.91;-0.35;-0.21
7592;-1.39;-9.90;-0.97;0.06;0.94;-0.10;-0.56;-0.35;-0.14
7601;-1.46;-9.96;-0.97;0.05;0.94;-0.09;0.00;-0.07;0.07
7610;-1.36;-9.90;-0.91;0.05;0.94;-0.09;-0.28;-0.49;0.07
7619;-1.40;-9.91;-1.03;0.05;0.94;-0.09;-0.14;0.28;0.35
7627;-1.44;-9.93;-0.95;0.06;0.94;-0.09;-0.35;-0.28;0.14
7636;-1.48;-9.91;-1.11;0.06;0.94;-0.09;-0.49;-0.21;-0.14
7645;-1.48;-9.92;-1.03;0.06;0.94;-0.09;-0.35;-0.56;-0.35
7654;-1.41;-9.92;-1.00;0.06;0.94;-0.09;-0.63;-1.05;-0.28
7662;-1.44;-9.99;-0.90;0.06;0.94;-0.09;-0.84;-1.05;-0.35
7671;-1.38;-10.01;-0.95;0.05;0.95;-0.09;-0.63;-1.05;-0.14
7680;-1.36;-9.96;-0.86;0.05;0.95;-0.09;-1.12;-0.77;-0.07
7689;-1.30;-9.88;-0.85;0.05;0.95;-0.09;-1.61;-0.91;-0.14
7698;-1.44;-9.92;-0.89;0.06;0.94;-0.10;-1.47;-0.84;-0.07
7707;-1.51;-9.96;-0.76;0.06;0.94;-0.10;-1.47;-0.28;-0.21
7716;-1.43;-9.96;-0.81;0.06;0.94;-0.10;-0.21;0.07;0.14
7724;-1.35;-9.89;-0.97;0.04;0.93;-0.10;0.84;0.35;0.35
7733;-1.36;-9.99;-0.96;0.04;0.93;-0.10;0.77;0.14;0.14
7742;-1.30;-10.01;-1.03;0.04;0.93;-0.10;0.00;-0.35;0.07
7751;-1.42;-9.94;-1.14;0.05;0.95;-0.09;-0.63;-0.49;-0.07
7759;-1.44;-9.89;-0.98;0.05;0.95;-0.09;-1.19;-0.56;-0.42
7768;-1.46;-9.87;-1.06;0.05;0.95;-0.09;-1.26;-0.63;-0.21
7777;-1.45;-9.92;-1.16;0.06;0.93;-0.10;-1.12;-0.56;-0.56
7786;-1.52;-9.79;-1.00;0.06;0.93;-0.10;-1.26;-0.14;-0.42
7795;-1.35;-9.92;-1.08;0.06;0.93;-0.10;-0.84;-0.35;-0.56
7803;-1.44;-9.96;-1.00;0.06;0.94;-0.09;-1.19;-0.56;-0.42
7812;-1.36;-9.99;-1.00;0.06;0.94;-0.09;-1.26;-0.63;-0.98
7821;-1.46;-9.95;-0.95;0.06;0.94;-0.09;-1.26;-0.70;-0.42
7830;-1.36;-10.14;-0.90;0.04;0.94;-0.10;-1.05;-1.05;-0.42
7839;-1.44;-9.96;-0.83;0.04;0.94;-0.10;-0.91;-1.19;-0.14
7847;-1.37;-10.02;-0.85;0.04;0.94;-0.10;-0.42;-1.12;0.70
7856;-1.39;-10.03;-0.84;0.05;0.94;-0.09;0.07;-0.42;0.56
7865;-1.50;-9.93;-0.89;0.05;0.94;-0.09;-0.56;-0.07;0.49
7874;-1.41;-10.02;-0.95;0.05;0.94;-0.09;-0.70;0.07;0.70
7883;-1.46;-10.06;-0.91;0.06;0.94;-0.09;-0.84;-0.42;0.42
7891;-1.46;-9.96;-0.98;0.06;0.94;-0.09;-0.91;-0.42;0.63
7900;-1.36;-9.93;-0.90;0.06;0.94;-0.09;-0.91;-0.77;0.28
7909;-1.42;-9.95;-0.92;0.05;0.94;-0.11;-0.70;-0.63;0.49
7918;-1.42;-9.82;-0.91;0.05;0.94;-0.11;-0.98;-0.91;-0.07
7927;-1.29;-9.88;-1.00;0.05;0.94;-0.09;-0.70;-0.56;0.07
7936;-1.43;-9.96;-0.90;0.05;0.94;-0.09;-1.05;-0.77;-0.14
7944;-1.41;-9.90;-0.90;0.05;0.94;-0.09;-1.40;-0.42;-0.49
7953;-1.44;-9.94;-0.88;0.05;0.94;-0.10;-1.89;-0.77;-0.49
7962;-1.49;-9.93;-0.84;0.05;0.94;-0.10;-1.26;-0.35;0.07
7971;-1.54;-10.00;-0.78;0.05;0.94;-0.10;-0.84;0.07;0.21
7979;-1.50;-9.91;-1.04;0.05;0.94;-0.09;-0.07;0.28;0.00
7988;-1.39;-9.81;-1.11;0.05;0.94;-0.09;-0.56;0.00;0.42
7997;-1.38;-9.87;-1.11;0.05;0.94;-0.09;-0.84;-0.49;-0.28
8006;-1.38;-10.01;-1.00;0.06;0.94;-0.09;-1.26;-1.12;-0.35
8015;-1.48;-9.97;-1.10;0.06;0.94;-0.09;-1.33;-1.33;-0.35
8024;-1.47;-9.99;-0.80;0.06;0.94;-0.09;-0.91;-1.33;-0.21
8032;-1.44;-10.05;-0.94;0.05;0.95;-0.10;-1.12;-0.84;0.21
8041;-1.45;-10.11;-0.88;0.05;0.95;-0.10;-1.05;-0.77;0.70
8050;-1.46;-10.06;-0.91;0.05;0.95;-0.10;-0.91;-0.63;0.84
8059;-1.44;-9.98;-0.93;0.06;0.95;-0.09;-0.98;-0.77;0.91
8067;-1.36;-9.77;-0.93;0.06;0.95;-0.09;-1.33;-0.56;0.35
8076;-1.48;-9.86;-0.85;0.06;0.95;-0.09;-1.40;-0.42;0.42
8085;-1.41;-9.87;-0.92;0.05;0.95;-0.10;-0.91;-0.56;0.21
8094;-1.36;-9.92;-0.98;0.05;0.95;-0.10;-0.77;-0.49;0.42
8102;-1.46;-9.88;-0.93;0.05;0.95;-0.10;-1.05;-0.77;-0.21
8111;-1.43;-9.84;-0.89;0.05;0.94;-0.10;-1.40;-0.42;-0.49
8120;-1.41;-9.86;-0.80;0.05;0.94;-0.10;-1.96;-0.63;-0.63
