Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
1545.0;-73.9;10.74;-21.68;0.11;0.14;-0.26;433.37;-1518.16;433.37
1546.0;-89.73;11.97;-8.97;-0.21;0.24;-0.23;207.83;-781.13;207.83
1547.0;-58.81;6.02;-4.99;-0.21;0.24;-0.23;-12.46;-132.23;-12.46
1548.0;-27.51;12.17;3.12;-0.21;0.24;-0.23;-96.88;240.66;-96.88
1549.0;-5.69;19.14;4.41;-0.22;0.31;-0.24;-101.22;367.29;-101.22
1552.0;30.14;12.91;8.43;-0.17;0.33;-0.24;180.95;-159.95;180.95
1553.0;28.48;-1.17;6.2;-0.17;0.33;-0.24;235.2;-370.93;235.2
1554.0;20.76;-11.12;0.07;-0.17;0.33;-0.24;245.7;-558.74;245.7
1555.0;12.39;-18.53;-3.73;-0.22;0.41;-0.2;248.57;-637.98;248.57
1556.0;5.07;-23.91;-4.34;-0.22;0.41;-0.2;239.75;-634.27;239.75
1557.0;0.55;-27.59;-3.81;-0.22;0.41;-0.2;214.27;-592.83;214.27
1560.0;2.13;-21.83;0.93;-0.28;0.46;-0.13;104.58;-316.75;104.58
1561.0;5.44;-21.59;2.03;-0.31;0.51;-0.06;102.62;-265.02;102.62
1562.0;9.37;-22.64;2.98;-0.31;0.51;-0.06;95.62;-226.52;95.62
1563.0;13.18;-23.79;4.86;-0.31;0.51;-0.06;83.65;-198.1;83.65
1564.0;16.0;-24.45;7.65;-0.31;0.52;-0.02;69.79;-179.62;69.79
1565.0;17.72;-24.79;10.31;-0.31;0.52;-0.02;60.27;-167.86;60.27
1566.0;16.87;-24.82;11.63;-0.31;0.52;-0.02;50.75;-159.32;50.75
1567.0;15.11;-24.37;10.95;-0.31;0.54;0.02;40.04;-135.17;40.04
1568.0;13.67;-23.32;9.53;-0.31;0.54;0.02;29.54;-98.49;29.54
1569.0;12.27;-20.42;7.55;-0.31;0.54;0.02;16.66;-65.1;16.66
1572.0;8.76;-18.41;4.26;-0.31;0.54;0.03;-13.86;51.31;-13.86
1573.0;9.73;-17.29;4.39;-0.32;0.54;0.02;-21.56;48.37;-21.56
1574.0;11.05;-15.81;4.64;-0.32;0.54;0.02;-25.41;42.7;-25.41
1575.0;12.11;-14.63;5.1;-0.32;0.54;0.02;-24.85;19.67;-24.85
1576.0;13.18;-14.08;5.31;-0.32;0.54;0.02;-21.56;-11.62;-21.56
1577.0;14.12;-14.02;5.76;-0.33;0.52;0.02;-14.49;-60.9;-14.49
1578.0;13.48;-14.72;6.75;-0.33;0.52;0.02;-3.36;-113.96;-3.36
1579.0;10.24;-16.14;8.97;-0.33;0.52;0.04;33.88;-147.56;33.88
1580.0;7.93;-18.62;10.64;-0.36;0.51;0.04;37.03;-150.43;37.03
1581.0;5.88;-20.85;12.28;-0.36;0.51;0.04;61.74;-128.66;61.74
1582.0;5.27;-23.38;12.38;-0.36;0.51;0.04;90.79;-92.75;90.79
1583.0;5.93;-25.12;10.86;-0.38;0.49;0.06;116.9;-56.63;116.9
1584.0;6.14;-23.66;8.61;-0.38;0.49;0.06;145.67;-36.89;145.67
1585.0;3.7;-18.16;6.28;-0.38;0.49;0.06;186.13;-31.92;186.13
1586.0;-1.03;-11.85;2.3;-0.41;0.45;0.08;222.81;-18.34;222.81
1587.0;-6.04;-5.38;-3.96;-0.41;0.45;0.08;248.29;21.56;248.29
1588.0;-15.38;0.02;-16.55;-0.41;0.45;0.08;266.84;50.26;266.84
1589.0;-28.33;2.83;-30.48;-0.44;0.4;0.1;232.54;229.46;232.54
1590.0;-40.66;4.16;-36.98;-0.44;0.4;0.1;166.39;505.75;166.39
1591.0;-50.86;4.79;-46.13;-0.44;0.4;0.1;86.31;1038.73;86.31
1592.0;-81.81;28.88;-49.18;-0.44;0.34;0.02;58.45;1744.33;58.45
1593.0;-108.55;16.2;-76.75;-0.44;0.34;0.02;23.31;2284.03;23.31
1594.0;-10.79;-9.72;-67.23;-0.44;0.34;0.02;-452.13;2293.41;-452.13
1595.0;65.48;36.41;-88.08;-0.1;0.2;-0.26;-1013.95;2293.41;-1013.95
1596.0;167.17;171.07;-15.34;-0.1;0.2;-0.26;-419.72;1521.03;-419.72
1597.0;99.65;43.62;-9.37;-0.1;0.2;-0.26;408.8;-482.37;408.8
1598.0;53.04;10.62;-8.31;0.16;0.11;-0.25;359.17;-1372.14;359.17
1599.0;20.37;12.68;-2.4;0.16;0.11;-0.25;491.82;-1612.66;491.82
1600.0;-22.17;2.67;-20.75;0.16;0.11;-0.25;531.3;-1876.35;531.3
1601.0;-75.76;7.06;-29.09;-0.18;0.24;-0.26;367.15;-1395.17;367.15
1602.0;-101.08;6.29;-21.82;-0.18;0.24;-0.26;128.66;-532.42;128.66
1603.0;-66.82;2.37;-2.0;-0.18;0.24;-0.26;-61.6;348.74;-61.6
1604.0;-22.18;10.54;1.47;-0.25;0.32;-0.23;-158.97;678.44;-158.97
1605.0;1.11;18.1;1.72;-0.25;0.32;-0.23;-188.23;784.63;-188.23
1606.0;21.91;27.75;2.8;-0.25;0.32;-0.23;-89.25;619.85;-89.25
1608.0;39.19;18.95;7.88;-0.1;0.31;-0.28;217.84;86.66;217.84
1609.0;34.1;3.31;7.72;-0.1;0.31;-0.28;273.35;-196.98;273.35
1610.0;25.71;-5.56;3.45;-0.07;0.36;-0.26;273.28;-388.57;273.28
1611.0;17.82;-12.89;-0.45;-0.07;0.36;-0.26;275.94;-531.72;275.94
1612.0;12.35;-19.24;-3.88;-0.07;0.36;-0.26;266.91;-615.09;266.91
1613.0;8.62;-23.65;-3.88;-0.14;0.43;-0.22;247.24;-632.45;247.24
1614.0;7.47;-27.08;-3.05;-0.14;0.43;-0.22;217.21;-612.78;217.21
1615.0;8.56;-28.75;-1.69;-0.14;0.43;-0.22;176.96;-565.18;176.96
1616.0;10.98;-26.34;1.83;-0.22;0.48;-0.16;139.79;-506.8;139.79
1617.0;12.17;-22.96;1.08;-0.22;0.48;-0.16;134.4;-469.49;134.4
1619.0;10.72;-18.27;0.52;-0.27;0.5;-0.1;145.18;-397.32;145.18
1620.0;9.6;-17.37;1.5;-0.27;0.5;-0.1;148.89;-348.81;148.89
1621.0;8.66;-17.36;2.99;-0.27;0.5;-0.1;149.38;-285.88;149.38
1622.0;8.41;-17.78;4.24;-0.3;0.52;-0.04;146.51;-219.52;146.51
1623.0;8.28;-18.15;5.44;-0.3;0.52;-0.04;140.28;-156.94;140.28
1625.0;5.35;-17.56;6.88;-0.31;0.5;-0.02;118.16;-50.68;118.16
1626.0;2.8;-17.38;6.49;-0.31;0.5;-0.02;104.58;6.02;104.58
1627.0;1.54;-17.34;5.48;-0.31;0.5;-0.02;86.03;59.85;86.03
1632.0;3.45;-15.68;-0.17;-0.33;0.51;-0.03;-24.5;153.09;-24.5
1633.0;3.11;-14.87;-0.52;-0.33;0.51;-0.03;-39.41;123.41;-39.41
1634.0;2.42;-14.3;-0.96;-0.33;0.51;-0.06;-50.75;92.75;-50.75
1635.0;1.26;-14.34;-1.12;-0.34;0.47;-0.06;-61.74;59.08;-61.74
1636.0;0.37;-14.72;-1.15;-0.34;0.47;-0.06;-70.07;35.84;-70.07
1638.0;-1.82;-15.79;0.98;-0.35;0.48;-0.04;-88.34;34.37;-88.34
1639.0;-2.72;-16.79;1.65;-0.35;0.48;-0.04;-99.26;55.37;-99.26
1640.0;-3.32;-17.94;1.85;-0.35;0.48;-0.04;-112.42;100.66;-112.42
1642.0;-3.01;-20.65;3.99;-0.33;0.45;-0.07;-131.32;231.42;-131.32
1643.0;-1.05;-22.15;4.97;-0.33;0.45;-0.07;-142.87;295.47;-142.87
1644.0;2.64;-24.56;4.48;-0.32;0.45;-0.11;-149.24;361.48;-149.24
1645.0;7.82;-28.13;3.62;-0.32;0.45;-0.11;-151.13;397.88;-151.13
1646.0;13.01;-31.13;2.33;-0.32;0.45;-0.11;-148.68;411.04;-148.68
1647.0;16.3;-32.52;2.71;-0.26;0.4;-0.18;-136.15;412.79;-136.15
1648.0;16.45;-32.02;4.35;-0.26;0.4;-0.18;-120.75;388.5;-120.75
1649.0;14.4;-28.71;4.76;-0.26;0.4;-0.18;-106.75;387.87;-106.75
1650.0;11.36;-24.03;4.34;-0.22;0.37;-0.21;-96.18;399.07;-96.18
1651.0;8.27;-18.98;4.62;-0.22;0.37;-0.21;-98.35;412.58;-98.35
1652.0;7.21;-14.55;3.88;-0.22;0.37;-0.21;-118.86;432.53;-118.86
1653.0;7.15;-7.53;3.8;-0.16;0.32;-0.25;-151.13;472.22;-151.13
1654.0;8.38;1.46;2.72;-0.16;0.32;-0.25;-171.5;514.71;-171.5
1655.0;8.87;8.1;1.74;-0.16;0.32;-0.25;-247.52;548.52;-247.52
1656.0;2.75;20.8;10.8;-0.09;0.25;-0.29;-462.77;566.37;-462.77
1657.0;-1.31;53.83;27.23;-0.09;0.25;-0.29;-885.57;523.81;-885.57
1658.0;-17.27;169.01;-5.24;-0.09;0.25;-0.29;-887.11;243.6;-887.11
1659.0;-35.93;121.34;-0.46;0.02;0.07;-0.26;353.64;217.49;353.64
1660.0;-7.79;24.63;-9.14;0.02;0.07;-0.26;547.05;21.84;547.05
1663.0;8.34;7.59;18.48;0.03;0.13;-0.28;156.38;-354.2;156.38
1664.0;-5.92;24.38;25.2;-0.03;0.19;-0.27;119.63;-507.99;119.63
1665.0;-27.07;37.84;11.79;-0.03;0.19;-0.27;99.54;-585.41;99.54
1666.0;-41.41;44.69;-9.77;-0.03;0.19;-0.27;109.2;-152.88;109.2
1667.0;-27.86;28.73;-3.26;-0.11;0.24;-0.26;184.31;79.52;184.31
1668.0;-7.84;21.17;-0.37;-0.11;0.24;-0.26;166.11;241.99;166.11
1669.0;9.16;16.83;2.41;-0.11;0.24;-0.26;188.3;232.33;188.3
1670.0;18.83;10.86;4.85;-0.05;0.29;-0.27;226.38;62.37;226.38
1671.0;24.11;5.33;5.33;-0.05;0.29;-0.27;261.1;-82.74;261.1
1672.0;22.78;-3.09;4.71;-0.05;0.29;-0.27;279.51;-255.92;279.51
1673.0;16.83;-10.77;2.86;-0.06;0.36;-0.27;276.78;-378.7;276.78
1674.0;9.58;-17.57;0.48;-0.06;0.36;-0.27;278.88;-418.88;278.88
1675.0;3.12;-24.64;-1.04;-0.06;0.36;-0.27;261.87;-410.34;261.87
1676.0;-2.99;-29.86;-1.25;-0.11;0.42;-0.23;213.36;-321.02;213.36
1677.0;-4.52;-30.25;-0.67;-0.11;0.42;-0.23;148.82;-170.24;148.82
1678.0;0.06;-26.52;-0.45;-0.11;0.42;-0.23;90.16;-41.51;90.16
1679.0;8.59;-22.38;-0.78;-0.12;0.44;-0.23;69.93;34.51;69.93
1680.0;15.48;-22.0;-0.47;-0.12;0.44;-0.23;75.25;48.58;75.25
1681.0;22.25;-23.34;1.0;-0.12;0.44;-0.23;80.29;29.26;80.29
1682.0;26.51;-24.31;2.7;-0.1;0.46;-0.21;81.69;-3.92;81.69
1683.0;28.81;-24.51;3.78;-0.1;0.46;-0.21;84.63;-54.46;84.63
1684.0;25.87;-24.0;4.01;-0.1;0.46;-0.21;87.15;-97.79;87.15
1685.0;23.8;-24.16;1.86;-0.14;0.47;-0.19;87.78;-126.28;87.78
1686.0;18.82;-25.25;2.91;-0.14;0.47;-0.19;78.12;-115.99;78.12
1687.0;14.21;-25.91;2.56;-0.14;0.47;-0.19;53.48;-72.03;53.48
1688.0;11.26;-25.72;2.35;-0.14;0.47;-0.19;25.48;-17.29;25.48
1689.0;10.08;-25.0;1.88;-0.14;0.48;-0.17;-10.22;52.15;-10.22
1690.0;11.52;-23.7;1.66;-0.14;0.48;-0.17;-39.69;94.57;-39.69
1691.0;13.3;-20.28;1.06;-0.14;0.48;-0.17;-59.36;102.9;-59.36
1692.0;14.29;-19.81;0.37;-0.14;0.48;-0.19;-72.24;82.95;-72.24
1693.0;13.22;-18.58;0.01;-0.14;0.48;-0.19;-80.22;52.71;-80.22
1695.0;8.2;-18.22;0.2;-0.14;0.46;-0.21;-90.23;4.9;-90.23
1696.0;6.25;-19.29;0.88;-0.14;0.46;-0.21;-96.18;2.52;-96.18
1697.0;4.98;-20.95;1.49;-0.14;0.46;-0.21;-102.48;14.07;-102.48
1698.0;4.53;-22.83;1.96;-0.14;0.42;-0.23;-106.89;52.85;-106.89
1699.0;5.18;-24.89;1.72;-0.14;0.42;-0.23;-109.06;61.88;-109.06
1700.0;6.59;-26.9;1.08;-0.14;0.42;-0.23;-110.53;96.32;-110.53
1701.0;8.32;-27.98;0.6;-0.14;0.41;-0.22;-109.55;141.89;-109.55
1702.0;10.39;-29.04;-0.43;-0.14;0.41;-0.22;-109.55;180.04;-109.55
1703.0;11.11;-28.32;-1.54;-0.14;0.41;-0.22;-113.82;209.65;-113.82
1704.0;10.87;-25.38;-2.42;-0.11;0.39;-0.25;-122.5;235.13;-122.5
1705.0;10.8;-20.78;-1.69;-0.11;0.39;-0.25;-143.5;255.57;-143.5
1706.0;10.7;-14.87;0.0;-0.11;0.39;-0.25;-165.9;284.69;-165.9
1707.0;10.08;-8.82;3.08;-0.09;0.35;-0.27;-189.77;318.36;-189.77
1708.0;10.9;0.18;6.25;-0.09;0.35;-0.27;-200.76;321.37;-200.76
1709.0;9.6;8.64;4.58;-0.09;0.35;-0.27;-224.77;309.19;-224.77
1710.0;5.92;15.33;2.1;-0.07;0.28;-0.27;-347.55;322.98;-347.55
1711.0;-0.8;26.2;3.63;-0.07;0.28;-0.27;-583.8;311.5;-583.8
1712.0;-14.85;71.68;14.8;-0.07;0.28;-0.27;-882.0;276.43;-882.0
1713.0;-68.35;160.7;7.11;-0.01;0.13;-0.28;-809.2;334.39;-809.2
1714.0;-44.57;115.95;-11.41;-0.01;0.13;-0.28;158.48;517.86;158.48
1715.0;-0.87;31.84;-1.56;-0.01;0.13;-0.28;414.89;383.39;414.89
1716.0;11.82;9.63;-7.62;0.09;0.14;-0.27;274.26;234.57;274.26
1717.0;32.22;11.72;9.64;0.09;0.14;-0.27;212.52;61.11;212.52
1718.0;38.76;17.4;25.96;0.09;0.14;-0.27;199.08;-270.06;199.08
1719.0;23.99;25.34;20.99;0.08;0.17;-0.28;209.02;-530.95;209.02
1720.0;1.44;27.45;13.64;0.08;0.17;-0.28;245.91;-673.68;245.91
1721.0;-20.39;24.92;4.04;0.08;0.17;-0.28;292.04;-721.49;292.04
1722.0;-37.14;21.04;-6.44;-0.06;0.23;-0.27;275.87;-436.1;275.87
1723.0;-33.88;14.26;-0.63;-0.06;0.23;-0.27;238.56;-123.69;238.56
1724.0;-17.29;8.64;2.5;-0.06;0.23;-0.27;183.19;115.71;183.19
1725.0;3.47;7.69;7.82;-0.06;0.29;-0.28;169.26;185.22;169.26
1726.0;16.17;6.04;7.42;-0.06;0.29;-0.28;190.47;73.08;190.47
1727.0;23.03;0.52;8.56;-0.06;0.29;-0.28;220.22;-68.95;220.22
1728.0;22.02;-5.33;7.15;-0.04;0.33;-0.27;234.92;-193.41;234.92
1729.0;15.84;-10.83;5.13;-0.04;0.33;-0.27;249.48;-300.3;249.48
1730.0;7.7;-16.98;2.24;-0.04;0.33;-0.27;265.58;-354.9;265.58
1731.0;1.55;-23.04;-0.02;-0.08;0.4;-0.25;260.33;-340.9;260.33
1732.0;-3.51;-28.89;-1.02;-0.08;0.4;-0.25;229.32;-256.62;229.32
1733.0;-3.82;-30.63;-1.51;-0.08;0.4;-0.25;185.36;-139.37;185.36
1734.0;-0.49;-28.84;-1.49;-0.08;0.4;-0.25;138.32;-49.77;138.32
1736.0;10.67;-23.43;-0.68;-0.1;0.42;-0.22;103.6;21.63;103.6
1737.0;13.49;-24.32;0.33;-0.1;0.42;-0.22;104.93;12.74;104.93
1738.0;15.28;-25.5;0.82;-0.1;0.45;-0.2;98.14;-2.45;98.14
1739.0;15.02;-25.6;1.16;-0.1;0.45;-0.2;85.19;-16.8;85.19
1740.0;13.55;-25.75;1.14;-0.1;0.45;-0.2;73.92;-24.43;73.92
1741.0;12.28;-26.49;1.11;-0.09;0.47;-0.19;56.7;-13.44;56.7
1742.0;12.2;-26.99;0.65;-0.09;0.47;-0.19;33.6;6.86;33.6
1743.0;12.52;-26.47;0.23;-0.09;0.47;-0.19;8.61;32.27;8.61
1744.0;13.13;-24.82;0.02;-0.09;0.48;-0.19;-11.55;52.15;-11.55
1745.0;13.63;-23.24;-0.11;-0.09;0.48;-0.19;-31.15;65.73;-31.15
1746.0;14.14;-21.11;-0.34;-0.09;0.48;-0.19;-45.78;70.91;-45.78
1747.0;14.43;-19.04;-0.26;-0.08;0.47;-0.2;-56.35;66.08;-56.35
1748.0;13.8;-17.29;-0.46;-0.08;0.47;-0.2;-61.74;36.26;-61.74
1749.0;12.45;-16.26;-0.88;-0.08;0.47;-0.2;-66.5;36.96;-66.5
1750.0;10.64;-15.45;-1.36;-0.08;0.47;-0.2;-72.73;25.41;-72.73
1751.0;9.07;-15.27;-2.54;-0.08;0.47;-0.2;-80.22;23.52;-80.22
1752.0;8.82;-16.13;-3.43;-0.08;0.47;-0.2;-87.99;23.52;-87.99
1753.0;9.59;-17.41;-3.74;-0.07;0.45;-0.22;-98.91;27.44;-98.91
1754.0;11.3;-19.5;-3.88;-0.07;0.45;-0.22;-104.79;29.68;-104.79
1755.0;13.09;-22.2;-4.59;-0.07;0.45;-0.22;-111.44;24.92;-111.44
1756.0;14.26;-23.72;-4.81;-0.07;0.43;-0.22;-125.02;20.09;-125.02
1757.0;14.42;-24.41;-4.25;-0.07;0.43;-0.22;-134.33;20.93;-134.33
1758.0;12.75;-24.49;-3.93;-0.07;0.43;-0.22;-138.32;28.35;-138.32
1759.0;9.93;-23.62;-3.18;-0.08;0.39;-0.24;-149.52;42.63;-149.52
1760.0;6.04;-21.22;-0.52;-0.08;0.39;-0.24;-167.37;86.87;-167.37
1761.0;3.01;-17.11;2.66;-0.08;0.39;-0.24;-183.61;141.89;-183.61
1762.0;1.71;-12.33;4.46;-0.08;0.36;-0.26;-208.25;195.86;-208.25
1763.0;1.92;-6.89;6.62;-0.08;0.36;-0.26;-236.88;271.32;-236.88
1764.0;4.87;0.65;6.27;-0.08;0.36;-0.26;-249.34;309.82;-249.34
1765.0;5.72;6.96;4.1;-0.06;0.29;-0.28;-268.87;332.15;-268.87
1766.0;2.01;14.77;4.87;-0.06;0.29;-0.28;-336.28;349.51;-336.28
1768.0;-14.96;56.32;22.48;-0.01;0.18;-0.28;-710.5;287.0;-710.5
1770.0;-39.43;120.0;-6.12;-0.01;0.18;-0.28;-56.77;305.41;-56.77
1771.0;-8.47;52.33;4.05;0.06;0.13;-0.27;373.38;225.19;373.38
1772.0;5.08;18.63;3.93;0.06;0.13;-0.27;329.63;52.71;329.63
1773.0;15.76;13.64;13.78;0.06;0.13;-0.27;278.18;-103.18;278.18
1774.0;12.4;13.95;20.57;0.05;0.18;-0.3;240.87;-336.84;240.87
1775.0;0.66;21.41;19.14;0.05;0.18;-0.3;221.62;-447.02;221.62
1776.0;-18.32;26.11;11.13;0.05;0.18;-0.3;242.62;-480.83;242.62
1777.0;-30.17;24.59;-1.45;-0.04;0.23;-0.29;239.33;-289.45;239.33
1778.0;-24.72;19.04;3.24;-0.04;0.23;-0.29;219.87;-40.81;219.87
1779.0;-8.94;15.91;4.71;-0.04;0.23;-0.29;203.77;100.59;203.77
1780.0;6.14;12.84;9.69;-0.03;0.28;-0.28;212.59;98.77;212.59
1781.0;11.41;11.26;6.25;-0.03;0.28;-0.28;224.28;31.92;224.28
1782.0;15.38;6.99;6.76;-0.03;0.28;-0.28;275.52;-60.97;275.52
1783.0;14.88;-0.06;5.61;-0.02;0.34;-0.26;296.59;-155.12;296.59
1784.0;12.6;-7.16;4.39;-0.02;0.34;-0.26;294.07;-233.1;294.07
1785.0;10.21;-14.64;3.39;-0.02;0.34;-0.26;274.05;-280.14;274.05
1787.0;4.11;-23.89;0.4;-0.05;0.41;-0.25;259.77;-242.69;259.77
1788.0;2.03;-26.66;-0.32;-0.05;0.41;-0.25;226.17;-168.84;226.17
1789.0;1.95;-25.76;-0.92;-0.05;0.45;-0.21;188.09;-107.24;188.09
1790.0;4.4;-24.4;-1.2;-0.06;0.45;-0.21;161.42;-43.26;161.42
1791.0;8.32;-23.77;-1.2;-0.06;0.45;-0.21;142.17;-0.28;142.17
1792.0;11.44;-23.47;-1.34;-0.06;0.45;-0.21;130.06;21.98;130.06
1793.0;14.54;-23.09;-1.36;-0.05;0.48;-0.18;115.57;25.2;115.57
1797.0;21.02;-21.61;-0.03;-0.04;0.5;-0.18;69.16;-48.37;69.16
1798.0;18.87;-21.94;-0.67;-0.04;0.5;-0.18;55.37;-60.97;55.37
1799.0;15.13;-21.85;-1.3;-0.05;0.51;-0.16;43.96;-46.83;43.96
1800.0;12.79;-21.35;-1.19;-0.05;0.51;-0.16;18.76;-11.2;18.76
1801.0;11.76;-19.81;-1.56;-0.05;0.51;-0.16;-5.46;30.66;-5.46
1802.0;12.42;-18.56;-2.12;-0.05;0.51;-0.18;-26.88;58.38;-26.88
1803.0;13.88;-17.28;-2.51;-0.05;0.51;-0.18;-40.25;68.46;-40.25
1804.0;14.51;-16.07;-2.66;-0.05;0.51;-0.18;-52.43;61.11;-52.43
1805.0;14.26;-15.06;-3.18;-0.04;0.49;-0.19;-63.42;41.86;-63.42
1806.0;13.35;-14.66;-3.99;-0.04;0.49;-0.19;-70.35;21.35;-70.35
1807.0;12.88;-14.77;-4.39;-0.04;0.49;-0.19;-72.8;9.03;-72.8
1808.0;12.61;-16.39;-5.21;-0.04;0.49;-0.18;-80.92;-3.57;-80.92
1809.0;13.08;-17.31;-6.16;-0.04;0.49;-0.18;-89.6;-11.76;-89.6
1810.0;14.36;-18.85;-7.16;-0.04;0.49;-0.18;-97.16;-20.58;-97.16
1811.0;16.19;-20.96;-6.68;-0.06;0.47;-0.2;-105.07;-25.62;-105.07
1812.0;17.9;-22.7;-6.47;-0.06;0.47;-0.2;-109.55;-35.63;-109.55
1813.0;18.12;-23.19;-6.56;-0.06;0.47;-0.2;-115.5;-46.34;-115.5
1814.0;15.64;-22.39;-6.17;-0.09;0.46;-0.22;-119.63;-43.54;-119.63
1815.0;11.79;-20.73;-5.08;-0.09;0.46;-0.22;-128.87;-17.08;-128.87
1816.0;8.35;-18.17;-3.71;-0.09;0.46;-0.22;-142.73;30.45;-142.73
1817.0;5.54;-15.19;-0.73;-0.12;0.41;-0.24;-165.76;85.61;-165.76
1818.0;2.46;-10.56;3.09;-0.12;0.41;-0.24;-187.6;148.33;-187.6
1819.0;1.62;-5.08;4.51;-0.12;0.41;-0.24;-211.82;210.98;-211.82
1820.0;2.2;0.88;2.53;-0.14;0.36;-0.25;-245.56;268.1;-245.56
1821.0;0.57;9.29;2.71;-0.14;0.36;-0.25;-279.3;325.22;-279.3
1823.0;-20.26;40.28;33.54;-0.12;0.25;-0.28;-553.7;218.54;-553.7
1824.0;-66.0;80.7;-16.05;-0.12;0.25;-0.28;-903.28;156.38;-903.28
1825.0;-71.28;145.87;-15.87;-0.12;0.25;-0.28;-186.06;375.76;-186.06
1826.0;2.01;57.46;2.42;-0.05;0.15;-0.3;292.88;303.38;292.88
1827.0;10.24;20.46;9.27;-0.05;0.15;-0.3;189.07;86.24;189.07
1828.0;11.72;21.26;13.74;-0.05;0.15;-0.3;205.03;-180.39;205.03
1829.0;4.48;21.54;18.54;-0.06;0.2;-0.29;206.29;-358.26;206.29
1830.0;-8.55;19.31;17.15;-0.06;0.2;-0.29;195.93;-412.58;195.93
1831.0;-15.33;18.61;8.1;-0.06;0.2;-0.29;178.08;-352.73;178.08
1832.0;-15.49;17.69;4.49;-0.12;0.27;-0.27;158.55;-202.51;158.55
1833.0;-14.49;17.19;4.21;-0.12;0.27;-0.27;160.86;-75.67;160.86
1834.0;-5.03;15.08;5.14;-0.12;0.27;-0.27;169.54;34.16;169.54
1835.0;3.92;11.21;7.01;-0.11;0.31;-0.28;191.52;13.02;191.52
1836.0;10.42;9.37;6.93;-0.11;0.31;-0.28;218.19;-48.16;218.19
1837.0;13.7;3.02;7.1;-0.11;0.31;-0.28;239.26;-144.34;239.26
1838.0;14.22;-3.83;5.71;-0.12;0.37;-0.24;257.74;-233.59;257.74
1839.0;12.11;-11.28;4.25;-0.12;0.37;-0.24;267.26;-310.94;267.26
1840.0;10.83;-20.34;2.78;-0.12;0.37;-0.24;239.75;-386.68;239.75
1842.0;0.4;-28.15;2.06;-0.17;0.43;-0.2;206.64;-284.97;206.64
1843.0;-1.92;-27.47;-0.39;-0.17;0.43;-0.2;187.25;-208.46;187.25
1844.0;-2.43;-24.81;-0.29;-0.17;0.43;-0.2;154.98;-125.3;154.98
1845.0;0.27;-23.29;0.75;-0.18;0.48;-0.17;134.33;-55.93;134.33
1846.0;4.37;-23.75;0.73;-0.18;0.48;-0.17;116.41;-6.23;116.41
1847.0;7.86;-24.59;1.16;-0.18;0.48;-0.17;99.68;10.99;99.68
1848.0;10.21;-24.84;2.12;-0.17;0.49;-0.16;81.34;9.59;81.34
1851.0;10.45;-22.02;3.32;-0.18;0.51;-0.15;46.2;-62.09;46.2
1855.0;4.48;-15.13;1.13;-0.19;0.51;-0.14;2.8;-38.5;2.8
1861.0;5.46;-9.02;3.8;-0.19;0.51;-0.13;4.27;-8.61;4.27
1862.0;2.97;-6.44;4.36;-0.19;0.51;-0.13;1.61;-40.95;1.61
1863.0;4.77;-10.15;1.57;-0.21;0.51;-0.14;33.6;-90.3;33.6
1864.0;1.66;-12.88;1.72;-0.21;0.51;-0.14;26.6;-115.78;26.6
1866.0;-3.49;-9.71;1.0;-0.23;0.5;-0.13;24.22;-92.68;24.22
1867.0;-1.95;-8.53;1.45;-0.23;0.5;-0.13;24.5;-69.37;24.5
1868.0;-1.26;-9.3;1.58;-0.23;0.5;-0.13;26.25;-56.35;26.25
1869.0;-0.78;-9.55;1.52;-0.25;0.5;-0.11;26.04;-50.26;26.04
1870.0;-0.33;-9.04;1.35;-0.25;0.5;-0.11;30.03;-48.72;30.03
1871.0;-0.11;-8.1;1.16;-0.25;0.5;-0.11;34.79;-52.36;34.79
1872.0;-0.39;-7.03;0.98;-0.26;0.51;-0.1;41.51;-62.65;41.51
1873.0;-0.88;-6.58;0.78;-0.26;0.51;-0.1;49.49;-73.57;49.49
1874.0;-1.25;-6.12;0.67;-0.26;0.51;-0.1;55.37;-81.83;55.37
1876.0;-0.71;-5.75;0.35;-0.28;0.5;-0.08;71.4;-110.04;71.4
1877.0;-0.28;-5.36;0.14;-0.28;0.5;-0.08;74.2;-134.33;74.2
1878.0;-0.57;-4.64;-1.18;-0.31;0.5;-0.06;80.22;-160.23;80.22
1881.0;-3.43;-3.27;-5.63;-0.34;0.48;-0.04;96.46;-249.48;96.46
1883.0;-14.8;-5.11;-8.82;-0.34;0.48;-0.04;112.98;-247.03;112.98
1885.0;-24.18;-5.45;-7.03;-0.38;0.49;0.04;67.06;-60.27;67.06
1886.0;-22.18;-6.69;-6.75;-0.38;0.49;0.04;44.1;63.49;44.1
1887.0;-17.85;-7.19;-5.1;-0.38;0.48;0.04;13.51;146.16;13.51
1888.0;-11.89;-8.18;-4.76;-0.38;0.48;0.04;-8.82;177.24;-8.82
1889.0;-7.62;-8.03;-3.73;-0.38;0.48;0.04;-24.15;160.37;-24.15
1890.0;-5.25;-8.28;-1.26;-0.38;0.46;0.01;-33.74;133.42;-33.74
1891.0;-2.82;-9.05;0.12;-0.38;0.46;0.01;-44.73;62.44;-44.73
1894.0;-5.94;-0.67;1.51;-0.38;0.46;-0.02;-54.81;-125.23;-54.81
