Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
8227.0;1.11;-1.62;9.3;0.08;0.05;0.19;-0.35;2.66;-0.35
8228.0;1.14;-1.59;9.44;0.08;0.05;0.19;1.61;2.31;1.61
8229.0;1.02;-1.5;9.43;0.08;0.06;0.19;0.42;3.92;0.42
8230.0;1.19;-1.56;9.4;0.08;0.06;0.19;0.35;2.38;0.35
8231.0;1.16;-1.49;9.47;0.08;0.06;0.2;-0.21;0.35;-0.21
8232.0;1.11;-1.5;9.4;0.08;0.06;0.2;-0.07;2.17;-0.07
8233.0;1.18;-1.53;9.38;0.08;0.06;0.2;0.77;3.22;0.77
8234.0;1.14;-1.57;9.45;0.09;0.06;0.19;1.26;2.52;1.26
8235.0;1.19;-1.53;9.52;0.09;0.06;0.19;0.7;3.01;0.7
8236.0;1.22;-1.59;9.45;0.08;0.04;0.2;-0.42;2.17;-0.42
8237.0;1.1;-1.54;9.39;0.08;0.04;0.2;0.14;1.68;0.14
8238.0;1.1;-1.51;9.45;0.08;0.04;0.2;0.28;2.45;0.28
8239.0;1.09;-1.5;9.45;0.08;0.06;0.2;0.56;3.36;0.56
8240.0;1.19;-1.56;9.4;0.08;0.06;0.2;0.7;2.66;0.7
8241.0;1.09;-1.49;9.53;0.08;0.06;0.2;0.28;2.45;0.28
8242.0;1.1;-1.56;9.43;0.08;0.06;0.19;-0.14;2.73;-0.14
8243.0;1.24;-1.54;9.37;0.08;0.06;0.19;-0.21;2.03;-0.21
8244.0;1.13;-1.49;9.44;0.08;0.06;0.19;0.63;2.73;0.63
8245.0;1.18;-1.46;9.43;0.08;0.05;0.19;0.49;3.71;0.49
8246.0;1.34;-1.55;9.43;0.08;0.05;0.19;0.56;2.87;0.56
8247.0;1.12;-1.54;9.5;0.08;0.05;0.19;1.19;1.96;1.19
8248.0;1.19;-1.65;9.32;0.09;0.05;0.19;-0.98;1.68;-0.98
8249.0;1.11;-1.54;9.36;0.09;0.05;0.19;0.84;1.47;0.84
8250.0;1.08;-1.58;9.32;0.09;0.05;0.19;0.91;3.5;0.91
8251.0;1.26;-1.4;9.4;0.09;0.05;0.19;0.63;3.85;0.63
8252.0;1.22;-1.56;9.43;0.09;0.05;0.19;2.03;2.1;2.03
8253.0;1.13;-1.54;9.52;0.09;0.05;0.18;-0.98;1.75;-0.98
8254.0;1.14;-1.43;9.43;0.09;0.05;0.18;-0.49;0.77;-0.49
8255.0;1.02;-1.54;9.38;0.08;0.06;0.19;0.28;1.96;0.28
8256.0;1.18;-1.57;9.4;0.08;0.06;0.19;0.0;4.13;0.0
8257.0;1.21;-1.49;9.47;0.08;0.06;0.19;1.89;3.5;1.89
8258.0;1.25;-1.49;9.48;0.08;0.06;0.19;0.49;2.87;0.49
8259.0;1.14;-1.45;9.47;0.08;0.06;0.19;-1.05;0.56;-1.05
8260.0;1.15;-1.51;9.38;0.08;0.06;0.19;0.21;1.33;0.21
8261.0;1.08;-1.44;9.47;0.08;0.06;0.19;0.91;4.76;0.91
8262.0;1.22;-1.6;9.46;0.08;0.06;0.19;1.68;3.99;1.68
8263.0;1.17;-1.54;9.48;0.08;0.05;0.18;0.63;2.45;0.63
8264.0;1.18;-1.51;9.44;0.08;0.05;0.18;-1.12;0.77;-1.12
8265.0;1.16;-1.54;9.32;0.08;0.06;0.18;-0.49;1.26;-0.49
8266.0;1.12;-1.49;9.43;0.08;0.06;0.18;1.26;3.43;1.26
8267.0;1.21;-1.54;9.43;0.08;0.06;0.18;1.82;4.55;1.82
8268.0;1.22;-1.51;9.35;0.06;0.07;0.19;1.54;3.36;1.54
8269.0;1.2;-1.54;9.55;0.06;0.07;0.19;-0.07;1.4;-0.07
8270.0;1.2;-1.5;9.39;0.09;0.06;0.18;-1.05;1.05;-1.05
8271.0;1.09;-1.44;9.39;0.09;0.06;0.18;0.28;2.45;0.28
8272.0;1.18;-1.52;9.32;0.09;0.06;0.18;1.19;3.71;1.19
8273.0;1.18;-1.44;9.44;0.08;0.06;0.19;0.91;3.78;0.91
8274.0;1.16;-1.56;9.45;0.08;0.06;0.19;0.42;2.24;0.42
8275.0;1.13;-1.51;9.45;0.08;0.07;0.19;-0.84;1.33;-0.84
8276.0;1.18;-1.49;9.32;0.08;0.07;0.19;-0.35;1.96;-0.35
8278.0;1.11;-1.46;9.45;0.09;0.06;0.19;1.33;4.48;1.33
8279.0;1.26;-1.56;9.35;0.09;0.06;0.19;0.14;2.38;0.14
8280.0;1.16;-1.51;9.48;0.08;0.05;0.2;-0.49;0.84;-0.49
8281.0;1.12;-1.56;9.3;0.08;0.05;0.2;-0.42;2.59;-0.42
8282.0;1.13;-1.46;9.32;0.08;0.05;0.2;1.05;2.8;1.05
8283.0;1.14;-1.5;9.44;0.08;0.05;0.19;1.47;3.36;1.47
8284.0;1.11;-1.57;9.48;0.08;0.05;0.19;0.63;3.64;0.63
8285.0;1.21;-1.51;9.5;0.08;0.06;0.2;-0.14;0.42;-0.14
8286.0;1.18;-1.51;9.34;0.08;0.06;0.2;-0.49;1.26;-0.49
8287.0;1.26;-1.47;9.33;0.08;0.06;0.2;17.71;3.57;17.71
8288.0;1.23;-1.51;9.43;0.07;0.06;0.19;0.98;3.29;0.98
8289.0;1.17;-1.5;9.47;0.07;0.06;0.19;1.54;3.43;1.54
8290.0;1.24;-1.48;9.5;0.08;0.07;0.19;-0.7;2.03;-0.7
8291.0;1.12;-1.59;9.32;0.08;0.07;0.19;-0.35;0.21;-0.35
8292.0;1.12;-1.51;9.36;0.08;0.07;0.19;-0.21;2.31;-0.21
8293.0;1.11;-1.56;9.31;0.08;0.06;0.19;1.12;4.13;1.12
8294.0;1.15;-1.52;9.53;0.08;0.06;0.19;1.68;3.08;1.68
8295.0;1.13;-1.56;9.48;0.08;0.06;0.19;-0.28;2.24;-0.28
8296.0;1.16;-1.52;9.48;0.08;0.06;0.19;-0.56;0.7;-0.56
8297.0;1.11;-1.5;9.27;0.08;0.06;0.19;0.07;1.4;0.07
8298.0;1.07;-1.49;9.31;0.08;0.06;0.2;0.56;3.78;0.56
8299.0;1.18;-1.44;9.33;0.08;0.06;0.2;1.89;3.43;1.89
8300.0;1.19;-1.55;9.53;0.08;0.06;0.19;0.7;2.66;0.7
8301.0;1.2;-1.59;9.35;0.08;0.06;0.19;-0.98;1.19;-0.98
8302.0;1.16;-1.56;9.44;0.08;0.06;0.19;-0.28;0.7;-0.28
8303.0;1.07;-1.49;9.42;0.08;0.06;0.2;0.77;3.64;0.77
8304.0;1.2;-1.49;9.51;0.08;0.06;0.2;1.54;4.69;1.54
8305.0;1.28;-1.49;9.55;0.09;0.06;0.21;1.19;2.66;1.19
8306.0;1.19;-1.51;9.57;0.09;0.06;0.21;-0.7;1.33;-0.7
8307.0;1.14;-1.53;9.48;0.09;0.06;0.21;-0.84;0.91;-0.84
8308.0;1.1;-1.56;9.43;0.09;0.04;0.19;0.35;1.89;0.35
8309.0;1.11;-1.46;9.44;0.09;0.04;0.19;1.19;3.71;1.19
8310.0;1.24;-1.54;9.48;0.09;0.04;0.19;1.75;4.2;1.75
8311.0;1.1;-1.6;9.52;0.07;0.06;0.2;-0.07;1.4;-0.07
8312.0;1.11;-1.59;9.44;0.07;0.06;0.2;-0.7;1.4;-0.7
8313.0;1.13;-1.48;9.35;0.09;0.05;0.19;-0.42;1.47;-0.42
8314.0;1.15;-1.46;9.4;0.09;0.05;0.19;1.12;2.66;1.12
8315.0;1.11;-1.45;9.51;0.09;0.05;0.19;1.47;4.76;1.47
8316.0;1.15;-1.59;9.37;0.08;0.05;0.21;0.49;2.17;0.49
8317.0;1.21;-1.55;9.45;0.08;0.05;0.21;-0.56;0.07;-0.56
8318.0;1.21;-1.5;9.44;0.09;0.06;0.19;-0.7;2.17;-0.7
8319.0;1.19;-1.59;9.33;0.09;0.06;0.19;0.35;2.38;0.35
8320.0;1.15;-1.54;9.43;0.09;0.06;0.19;1.89;3.64;1.89
8321.0;1.21;-1.49;9.43;0.08;0.06;0.19;0.21;4.27;0.21
8322.0;1.14;-1.52;9.52;0.08;0.06;0.19;0.0;0.91;0.0
8323.0;1.03;-1.45;9.48;0.08;0.06;0.19;-0.56;1.54;-0.56
8324.0;1.2;-1.51;9.42;0.08;0.06;0.19;-0.35;2.45;-0.35
8325.0;1.23;-1.56;9.44;0.08;0.06;0.19;1.89;2.73;1.89
8326.0;1.2;-1.51;9.4;0.08;0.05;0.19;0.84;4.06;0.84
8327.0;1.22;-1.54;9.36;0.08;0.05;0.19;-17.85;2.52;-17.85
8328.0;1.16;-1.51;9.35;0.08;0.06;0.19;-0.42;0.56;-0.42
8329.0;1.13;-1.5;9.44;0.08;0.06;0.19;-0.35;1.47;-0.35
8330.0;1.11;-1.44;9.39;0.08;0.06;0.19;0.42;2.8;0.42
8331.0;1.21;-1.55;9.43;0.09;0.05;0.19;1.26;3.08;1.26
8332.0;1.17;-1.49;9.51;0.09;0.05;0.19;0.42;3.22;0.42
8333.0;1.21;-1.54;9.39;0.09;0.05;0.19;-0.21;2.73;-0.21
8334.0;1.21;-1.56;9.4;0.08;0.05;0.19;-0.07;1.47;-0.07
8335.0;1.18;-1.45;9.41;0.08;0.05;0.19;-0.14;1.68;-0.14
8336.0;1.16;-1.6;9.41;0.08;0.05;0.19;0.56;3.08;0.56
8337.0;1.21;-1.52;9.53;0.08;0.06;0.2;1.19;3.78;1.19
8338.0;1.08;-1.48;9.38;0.08;0.06;0.2;0.35;2.24;0.35
8339.0;1.16;-1.56;9.45;0.08;0.06;0.18;-0.07;2.31;-0.07
8340.0;1.19;-1.53;9.4;0.08;0.06;0.18;0.35;2.1;0.35
8341.0;1.18;-1.49;9.39;0.08;0.06;0.18;0.35;2.87;0.35
8342.0;1.09;-1.47;9.44;0.08;0.06;0.19;0.98;3.64;0.98
8343.0;1.14;-1.6;9.35;0.08;0.06;0.19;0.42;2.38;0.42
8344.0;1.18;-1.54;9.39;0.09;0.05;0.19;-0.28;1.61;-0.28
8345.0;1.08;-1.44;9.36;0.09;0.05;0.19;-0.28;1.68;-0.28
8346.0;1.0;-1.55;9.27;0.09;0.05;0.19;0.28;2.31;0.28
8347.0;1.12;-1.45;9.45;0.09;0.06;0.2;1.05;3.99;1.05
8348.0;1.3;-1.46;9.56;0.09;0.06;0.2;2.03;4.69;2.03
8349.0;1.25;-1.62;9.46;0.08;0.05;0.19;-0.49;1.26;-0.49
8350.0;1.01;-1.51;9.39;0.08;0.05;0.19;-2.52;-1.89;-2.52
8351.0;1.03;-1.45;9.32;0.08;0.05;0.19;-1.26;0.0;-1.26
8352.0;1.11;-1.44;9.18;0.09;0.06;0.18;0.21;4.83;0.21
8354.0;1.23;-1.56;9.62;0.09;0.06;0.18;4.13;5.53;4.13
8355.0;1.26;-1.45;9.58;0.08;0.07;0.2;-1.54;2.59;-1.54
8356.0;1.29;-1.54;9.47;0.08;0.07;0.2;-4.13;-3.01;-4.13
8357.0;1.06;-1.41;9.4;0.08;0.07;0.2;-0.91;-3.29;-0.91
8358.0;0.97;-1.48;9.29;0.07;0.05;0.18;-0.7;3.99;-0.7
8359.0;1.1;-1.45;9.28;0.07;0.05;0.18;2.52;7.98;2.52
8360.0;1.33;-1.59;9.5;0.07;0.05;0.18;4.41;4.62;4.41
8361.0;1.23;-1.58;9.63;0.08;0.05;0.19;1.75;2.31;1.75
8362.0;1.21;-1.52;9.53;0.08;0.05;0.19;-2.73;1.26;-2.73
8363.0;1.23;-1.49;9.38;0.08;0.05;0.19;-2.8;-2.17;-2.8
8364.0;1.11;-1.46;9.27;0.09;0.06;0.19;-0.42;-1.05;-0.42
8365.0;1.06;-1.41;9.43;0.09;0.06;0.19;1.82;5.46;1.82
8366.0;1.26;-1.59;9.37;0.09;0.06;0.19;3.78;6.44;3.78
8367.0;1.22;-1.56;9.6;0.09;0.06;0.19;1.54;2.59;1.54
8368.0;1.14;-1.51;9.4;0.09;0.06;0.19;-4.69;-2.17;-4.69
8369.0;1.11;-1.49;9.25;0.08;0.07;0.19;-0.98;-1.12;-0.98
8370.0;1.01;-1.41;9.3;0.08;0.07;0.19;1.68;5.81;1.68
8371.0;1.26;-1.48;9.4;0.08;0.07;0.19;2.8;7.0;2.8
8372.0;1.25;-1.54;9.48;0.08;0.06;0.18;2.87;3.78;2.87
8373.0;1.18;-1.49;9.42;0.08;0.06;0.18;-2.59;-0.14;-2.59
8374.0;1.23;-1.54;9.29;0.08;0.06;0.19;-2.66;-1.89;-2.66
8375.0;1.06;-1.44;9.24;0.08;0.06;0.19;0.56;2.17;0.56
8376.0;1.11;-1.44;9.3;0.08;0.06;0.19;3.08;6.58;3.08
8377.0;1.2;-1.56;9.46;0.09;0.06;0.18;3.15;4.83;3.15
8378.0;1.2;-1.54;9.52;0.09;0.06;0.18;-0.98;0.35;-0.98
8379.0;1.18;-1.59;9.38;0.09;0.05;0.19;-3.99;-2.8;-3.99
8380.0;1.1;-1.53;9.25;0.09;0.05;0.19;17.78;1.82;17.78
8381.0;1.15;-1.43;9.35;0.09;0.05;0.19;2.73;5.95;2.73
8382.0;1.17;-1.48;9.57;0.08;0.05;0.19;3.85;7.28;3.85
8383.0;1.31;-1.66;9.68;0.08;0.05;0.19;2.38;3.85;2.38
8384.0;1.26;-1.56;9.49;0.08;0.06;0.18;-5.04;-4.41;-5.04
8385.0;1.06;-1.39;9.36;0.08;0.06;0.18;-3.85;-1.19;-3.85
8386.0;1.1;-1.46;9.25;0.08;0.06;0.18;3.01;5.18;3.01
8387.0;1.18;-1.51;9.41;0.07;0.06;0.19;3.43;4.9;3.43
8389.0;1.5;-1.66;9.48;0.08;0.06;0.19;-4.9;-2.87;-4.9
8390.0;1.01;-1.51;9.45;0.08;0.06;0.19;-1.05;-7.63;-1.05
8391.0;0.83;-1.34;9.33;0.08;0.06;0.19;1.12;9.1;1.12
8392.0;1.41;-1.67;9.25;0.09;0.06;0.19;-0.49;7.14;-0.49
8393.0;1.14;-1.51;9.61;0.09;0.06;0.19;7.56;-1.19;7.56
8394.0;0.8;-1.46;9.74;0.05;0.06;0.18;-0.49;9.66;-0.49
8396.0;1.16;-1.47;9.32;0.05;0.06;0.18;-0.07;-9.45;-0.07
8397.0;0.65;-1.35;9.58;0.09;0.05;0.19;1.47;10.29;1.47
8398.0;1.4;-1.74;9.19;0.09;0.05;0.19;2.59;10.64;2.59
8399.0;1.28;-1.68;9.57;0.09;0.05;0.19;4.76;-2.38;4.76
8400.0;0.87;-1.53;9.66;0.09;0.05;0.19;-3.22;2.17;-3.22
8401.0;1.39;-1.64;9.24;0.09;0.05;0.19;-5.53;0.07;-5.53
8402.0;1.13;-1.4;9.27;0.09;0.06;0.2;3.01;-2.52;3.01
8403.0;1.0;-1.46;9.42;0.09;0.06;0.2;2.73;10.15;2.73
8404.0;1.43;-1.73;9.42;0.09;0.06;0.2;2.03;7.49;2.03
8405.0;1.2;-1.46;9.66;0.08;0.06;0.2;2.38;-3.08;2.38
8406.0;1.06;-1.47;9.41;0.08;0.06;0.2;-6.65;-0.77;-6.65
8407.0;1.28;-1.52;9.22;0.09;0.05;0.18;0.21;1.05;0.21
8408.0;1.0;-1.42;9.43;0.09;0.05;0.18;5.32;4.27;5.32
8409.0;1.26;-1.52;9.53;0.09;0.05;0.18;0.63;9.52;0.63
8410.0;1.36;-1.62;9.56;0.08;0.06;0.19;1.54;-0.77;1.54
8411.0;1.01;-1.44;9.5;0.08;0.06;0.19;-2.8;-3.15;-2.8
8412.0;1.09;-1.47;9.21;0.08;0.05;0.17;-2.87;3.36;-2.87
8413.0;1.16;-1.54;9.35;0.08;0.05;0.17;4.34;2.1;4.34
